VARIABLE,REGION,TECHNOLOGY,EMISSION,YEAR,VALUE
AnnualTechnologyEmission,EL62,NGImports,CO2,2025,0.0
AnnualTechnologyEmission,EL62,NGImports,CO2,2030,0.0
AnnualTechnologyEmission,EL62,NGImports,CO2,2035,0.0
AnnualTechnologyEmission,EL62,NGImports,CO2,2040,0.0
AnnualTechnologyEmission,EL62,NGImports,CO2,2045,0.0
AnnualTechnologyEmission,EL62,NGImports,CO2,2050,0.0
AnnualTechnologyEmission,EL62,OCGT,CO2,2023,3.2879326016428347e-09
AnnualTechnologyEmission,EL62,OCGT,CO2,2025,1.7244290913845207e-09
AnnualTechnologyEmission,EL62,OCGT,CO2,2030,2.094317645090566e-09
AnnualTechnologyEmission,EL62,OCGT,CO2,2035,2.6510881422301043e-09
AnnualTechnologyEmission,EL62,OCGT,CO2,2040,3.0004864247591353e-09
AnnualTechnologyEmission,EL62,OCGT,CO2,2045,3.568144445966249e-09
AnnualTechnologyEmission,EL62,OCGT,CO2,2050,2.0646021641496917e-08
AnnualTechnologyEmission,EL62,OffshoreWind,CO2,2023,0.0
AnnualTechnologyEmission,EL62,OffshoreWind,CO2,2025,0.0
AnnualTechnologyEmission,EL62,OffshoreWind,CO2,2030,0.0
AnnualTechnologyEmission,EL62,OffshoreWind,CO2,2035,0.0
AnnualTechnologyEmission,EL62,OffshoreWind,CO2,2040,0.0
AnnualTechnologyEmission,EL62,OffshoreWind,CO2,2045,0.0
AnnualTechnologyEmission,EL62,OffshoreWind,CO2,2050,0.0
AnnualTechnologyEmission,EL62,PV,CO2,2023,0.0
AnnualTechnologyEmission,EL62,PV,CO2,2025,0.0
AnnualTechnologyEmission,EL62,PV,CO2,2030,0.0
AnnualTechnologyEmission,EL62,PV,CO2,2035,0.0
AnnualTechnologyEmission,EL62,PV,CO2,2040,0.0
AnnualTechnologyEmission,EL62,PV,CO2,2045,0.0
AnnualTechnologyEmission,EL62,PV,CO2,2050,0.0
AnnualTechnologyEmission,EL62,PV_Ex,CO2,2023,0.0
AnnualTechnologyEmission,EL62,PV_Ex,CO2,2025,0.0
AnnualTechnologyEmission,EL62,PV_Ex,CO2,2030,0.0
AnnualTechnologyEmission,EL62,PV_Ex,CO2,2035,0.0
AnnualTechnologyEmission,EL62,PV_Ex,CO2,2040,0.0
AnnualTechnologyEmission,EL62,PV_Ex,CO2,2045,0.0
AnnualTechnologyEmission,EL62,PV_Ex,CO2,2050,0.0
AnnualTechnologyEmission,EL62,RoR,CO2,2023,0.0
AnnualTechnologyEmission,EL62,RoR,CO2,2025,0.0
AnnualTechnologyEmission,EL62,RoR,CO2,2030,0.0
AnnualTechnologyEmission,EL62,RoR,CO2,2035,0.0
AnnualTechnologyEmission,EL62,RoR,CO2,2040,0.0
AnnualTechnologyEmission,EL62,RoR,CO2,2045,0.0
AnnualTechnologyEmission,EL62,RoR,CO2,2050,0.0
AnnualTechnologyEmission,EL62,RoR_Ex,CO2,2023,0.0
AnnualTechnologyEmission,EL62,RoR_Ex,CO2,2025,0.0
AnnualTechnologyEmission,EL62,RoR_Ex,CO2,2030,0.0
AnnualTechnologyEmission,EL62,RoR_Ex,CO2,2035,0.0
AnnualTechnologyEmission,EL62,RoR_Ex,CO2,2040,0.0
AnnualTechnologyEmission,EL62,RoR_Ex,CO2,2045,0.0
AnnualTechnologyEmission,EL62,RoR_Ex,CO2,2050,0.0
AnnualTechnologyEmission,EL62,RooftopPV,CO2,2023,0.0
AnnualTechnologyEmission,EL62,RooftopPV,CO2,2025,0.0
AnnualTechnologyEmission,EL62,RooftopPV,CO2,2030,0.0
AnnualTechnologyEmission,EL62,RooftopPV,CO2,2035,0.0
AnnualTechnologyEmission,EL62,RooftopPV,CO2,2040,0.0
AnnualTechnologyEmission,EL62,RooftopPV,CO2,2045,0.0
AnnualTechnologyEmission,EL62,RooftopPV,CO2,2050,0.0
AnnualTechnologyEmission,EL62,RooftopPV_Ex,CO2,2023,0.0
AnnualTechnologyEmission,EL62,RooftopPV_Ex,CO2,2025,0.0
AnnualTechnologyEmission,EL62,RooftopPV_Ex,CO2,2030,0.0
AnnualTechnologyEmission,EL62,RooftopPV_Ex,CO2,2035,0.0
AnnualTechnologyEmission,EL62,RooftopPV_Ex,CO2,2040,0.0
AnnualTechnologyEmission,EL62,RooftopPV_Ex,CO2,2045,0.0
AnnualTechnologyEmission,EL62,RooftopPV_Ex,CO2,2050,0.0
AnnualTechnologyEmission,EL62,Wind,CO2,2023,0.0
AnnualTechnologyEmission,EL62,Wind,CO2,2025,0.0
AnnualTechnologyEmission,EL62,Wind,CO2,2030,0.0
AnnualTechnologyEmission,EL62,Wind,CO2,2035,0.0
AnnualTechnologyEmission,EL62,Wind,CO2,2040,0.0
AnnualTechnologyEmission,EL62,Wind,CO2,2045,0.0
AnnualTechnologyEmission,EL62,Wind,CO2,2050,0.0
AnnualTechnologyEmission,EL62,Wind_Ex,CO2,2023,0.0
AnnualTechnologyEmission,EL62,Wind_Ex,CO2,2025,0.0
AnnualTechnologyEmission,EL62,Wind_Ex,CO2,2030,0.0
AnnualTechnologyEmission,EL62,Wind_Ex,CO2,2035,0.0
AnnualTechnologyEmission,EL62,Wind_Ex,CO2,2040,0.0
AnnualTechnologyEmission,EL62,Wind_Ex,CO2,2045,0.0
AnnualTechnologyEmission,EL62,Wind_Ex,CO2,2050,0.0
AnnualTechnologyEmission,EL63,BackStop,CO2,2023,0.0
AnnualTechnologyEmission,EL63,BackStop,CO2,2025,0.0
AnnualTechnologyEmission,EL63,BackStop,CO2,2030,0.0
AnnualTechnologyEmission,EL63,BackStop,CO2,2035,0.0
AnnualTechnologyEmission,EL63,BackStop,CO2,2040,0.0
AnnualTechnologyEmission,EL63,BackStop,CO2,2045,0.0
AnnualTechnologyEmission,EL63,BackStop,CO2,2050,0.0
AnnualTechnologyEmission,EL63,Batteries_New,CO2,2023,0.0
AnnualTechnologyEmission,EL63,Batteries_New,CO2,2025,0.0
AnnualTechnologyEmission,EL63,Batteries_New,CO2,2030,0.0
AnnualTechnologyEmission,EL63,Batteries_New,CO2,2035,0.0
AnnualTechnologyEmission,EL63,Batteries_New,CO2,2040,0.0
AnnualTechnologyEmission,EL63,Batteries_New,CO2,2045,0.0
AnnualTechnologyEmission,EL63,Batteries_New,CO2,2050,0.0
AnnualTechnologyEmission,EL63,Biomass,CO2,2023,0.0
AnnualTechnologyEmission,EL63,Biomass,CO2,2025,0.0
AnnualTechnologyEmission,EL63,Biomass,CO2,2030,0.0
AnnualTechnologyEmission,EL63,Biomass,CO2,2035,0.0
AnnualTechnologyEmission,EL63,Biomass,CO2,2040,0.0
AnnualTechnologyEmission,EL63,Biomass,CO2,2045,0.0
AnnualTechnologyEmission,EL63,Biomass,CO2,2050,0.0
AnnualTechnologyEmission,EL63,BiomassImports,CO2,2023,0.0
AnnualTechnologyEmission,EL63,BiomassImports,CO2,2025,0.0
AnnualTechnologyEmission,EL63,BiomassImports,CO2,2030,0.0
AnnualTechnologyEmission,EL63,BiomassImports,CO2,2035,0.0
AnnualTechnologyEmission,EL63,BiomassImports,CO2,2040,0.0
AnnualTechnologyEmission,EL63,BiomassImports,CO2,2045,0.0
AnnualTechnologyEmission,EL63,BiomassImports,CO2,2050,0.0
AnnualTechnologyEmission,EL63,BiomassProduction,CO2,2023,0.0
AnnualTechnologyEmission,EL63,BiomassProduction,CO2,2025,0.0
AnnualTechnologyEmission,EL63,BiomassProduction,CO2,2030,0.0
AnnualTechnologyEmission,EL63,BiomassProduction,CO2,2035,0.0
AnnualTechnologyEmission,EL63,BiomassProduction,CO2,2040,0.0
AnnualTechnologyEmission,EL63,BiomassProduction,CO2,2045,0.0
AnnualTechnologyEmission,EL63,BiomassProduction,CO2,2050,0.0
AnnualTechnologyEmission,EL63,Biomass_CCS,CO2,2023,-0.0
AnnualTechnologyEmission,EL63,Biomass_CCS,CO2,2025,-0.0
AnnualTechnologyEmission,EL63,Biomass_CCS,CO2,2030,-0.0
AnnualTechnologyEmission,EL63,Biomass_CCS,CO2,2035,-0.0
AnnualTechnologyEmission,EL63,Biomass_CCS,CO2,2040,-0.0
AnnualTechnologyEmission,EL63,Biomass_CCS,CO2,2045,-0.0
AnnualTechnologyEmission,EL63,Biomass_CCS,CO2,2050,-0.0
AnnualTechnologyEmission,EL63,Biomass_Ex,CO2,2023,0.0
AnnualTechnologyEmission,EL63,Biomass_Ex,CO2,2025,0.0
AnnualTechnologyEmission,EL63,Biomass_Ex,CO2,2030,0.0
AnnualTechnologyEmission,EL63,Biomass_Ex,CO2,2035,0.0
AnnualTechnologyEmission,EL63,Biomass_Ex,CO2,2040,0.0
AnnualTechnologyEmission,EL63,Biomass_Ex,CO2,2045,0.0
AnnualTechnologyEmission,EL63,Biomass_Ex,CO2,2050,0.0
AnnualTechnologyEmission,EL63,CCGT,CO2,2023,-0.0
AnnualTechnologyEmission,EL63,CCGT,CO2,2025,5.832498613243173e-08
AnnualTechnologyEmission,EL63,CCGT,CO2,2030,6.430776434172852e-08
AnnualTechnologyEmission,EL63,CCGT,CO2,2035,5.969149468410274e-08
AnnualTechnologyEmission,EL63,CCGT,CO2,2040,4.559678771866139e-08
AnnualTechnologyEmission,EL63,CCGT,CO2,2045,4.3256662436525927e-08
AnnualTechnologyEmission,EL63,CCGT,CO2,2050,2.1726623105269913e-07
AnnualTechnologyEmission,EL63,CoalExtraction,CO2,2023,0.0
AnnualTechnologyEmission,EL63,CoalExtraction,CO2,2025,0.0
AnnualTechnologyEmission,EL63,CoalExtraction,CO2,2030,0.0
AnnualTechnologyEmission,EL63,CoalExtraction,CO2,2035,0.0
AnnualTechnologyEmission,EL63,CoalExtraction,CO2,2040,0.0
AnnualTechnologyEmission,EL63,CoalExtraction,CO2,2045,0.0
AnnualTechnologyEmission,EL63,CoalExtraction,CO2,2050,0.0
AnnualTechnologyEmission,EL63,Elec_Network,CO2,2023,0.0
AnnualTechnologyEmission,EL63,Elec_Network,CO2,2025,0.0
AnnualTechnologyEmission,EL63,Elec_Network,CO2,2030,0.0
AnnualTechnologyEmission,EL63,Elec_Network,CO2,2035,0.0
AnnualTechnologyEmission,EL63,Elec_Network,CO2,2040,0.0
AnnualTechnologyEmission,EL63,Elec_Network,CO2,2045,0.0
AnnualTechnologyEmission,EL63,Elec_Network,CO2,2050,0.0
AnnualTechnologyEmission,EL63,Gas_CCS,CO2,2023,-0.0
AnnualTechnologyEmission,EL63,Gas_CCS,CO2,2025,-0.0
AnnualTechnologyEmission,EL63,Gas_CCS,CO2,2030,-0.0
AnnualTechnologyEmission,EL63,Gas_CCS,CO2,2035,-0.0
AnnualTechnologyEmission,EL63,Gas_CCS,CO2,2040,-0.0
AnnualTechnologyEmission,EL63,Gas_CCS,CO2,2045,-0.0
AnnualTechnologyEmission,EL63,Gas_CCS,CO2,2050,-0.0
AnnualTechnologyEmission,EL63,Geothermal_HI,CO2,2023,-0.0
AnnualTechnologyEmission,EL63,Geothermal_HI,CO2,2025,-0.0
AnnualTechnologyEmission,EL63,Geothermal_HI,CO2,2030,-0.0
AnnualTechnologyEmission,EL63,Geothermal_HI,CO2,2035,-0.0
AnnualTechnologyEmission,EL63,Geothermal_HI,CO2,2040,-0.0
AnnualTechnologyEmission,EL63,Geothermal_HI,CO2,2045,-0.0
AnnualTechnologyEmission,EL63,Geothermal_HI,CO2,2050,-0.0
AnnualTechnologyEmission,EL63,Geothermal_ME,CO2,2023,-0.0
AnnualTechnologyEmission,EL63,Geothermal_ME,CO2,2025,-0.0
AnnualTechnologyEmission,EL63,Geothermal_ME,CO2,2030,-0.0
AnnualTechnologyEmission,EL63,Geothermal_ME,CO2,2035,-0.0
AnnualTechnologyEmission,EL63,Geothermal_ME,CO2,2040,-0.0
AnnualTechnologyEmission,EL63,Geothermal_ME,CO2,2045,-0.0
AnnualTechnologyEmission,EL63,Geothermal_ME,CO2,2050,-0.0
AnnualTechnologyEmission,EL63,HPS_New,CO2,2023,0.0
AnnualTechnologyEmission,EL63,HPS_New,CO2,2025,0.0
AnnualTechnologyEmission,EL63,HPS_New,CO2,2030,0.0
AnnualTechnologyEmission,EL63,HPS_New,CO2,2035,0.0
AnnualTechnologyEmission,EL63,HPS_New,CO2,2040,0.0
AnnualTechnologyEmission,EL63,HPS_New,CO2,2045,0.0
AnnualTechnologyEmission,EL63,HPS_New,CO2,2050,0.0
AnnualTechnologyEmission,EL63,HydroStor,CO2,2023,0.0
AnnualTechnologyEmission,EL63,HydroStor,CO2,2025,0.0
AnnualTechnologyEmission,EL63,HydroStor,CO2,2030,0.0
AnnualTechnologyEmission,EL63,HydroStor,CO2,2035,0.0
AnnualTechnologyEmission,EL63,HydroStor,CO2,2040,0.0
AnnualTechnologyEmission,EL63,HydroStor,CO2,2045,0.0
AnnualTechnologyEmission,EL63,HydroStor,CO2,2050,0.0
AnnualTechnologyEmission,EL63,Kastrakiou,CO2,2023,0.0
AnnualTechnologyEmission,EL63,Kastrakiou,CO2,2025,0.0
AnnualTechnologyEmission,EL63,Kastrakiou,CO2,2030,0.0
AnnualTechnologyEmission,EL63,Kastrakiou,CO2,2035,0.0
AnnualTechnologyEmission,EL63,Kastrakiou,CO2,2040,0.0
AnnualTechnologyEmission,EL63,Kastrakiou,CO2,2045,0.0
AnnualTechnologyEmission,EL63,Kastrakiou,CO2,2050,0.0
AnnualTechnologyEmission,EL63,Kremaston,CO2,2023,0.0
AnnualTechnologyEmission,EL63,Kremaston,CO2,2025,0.0
AnnualTechnologyEmission,EL63,Kremaston,CO2,2030,0.0
AnnualTechnologyEmission,EL63,Kremaston,CO2,2035,0.0
AnnualTechnologyEmission,EL63,Kremaston,CO2,2040,0.0
AnnualTechnologyEmission,EL63,Kremaston,CO2,2045,0.0
AnnualTechnologyEmission,EL63,Kremaston,CO2,2050,0.0
AnnualTechnologyEmission,EL63,NGImports,CO2,2023,0.0
AnnualTechnologyEmission,EL63,NGImports,CO2,2025,0.0
AnnualTechnologyEmission,EL63,NGImports,CO2,2030,0.0
AnnualTechnologyEmission,EL63,NGImports,CO2,2035,0.0
AnnualTechnologyEmission,EL63,NGImports,CO2,2040,0.0
AnnualTechnologyEmission,EL63,NGImports,CO2,2045,0.0
AnnualTechnologyEmission,EL63,NGImports,CO2,2050,0.0
AnnualTechnologyEmission,EL63,OCGT,CO2,2023,3.40286552230856e-09
AnnualTechnologyEmission,EL63,OCGT,CO2,2025,1.9123406813368808e-09
AnnualTechnologyEmission,EL63,OCGT,CO2,2030,2.1032803654750917e-09
AnnualTechnologyEmission,EL63,OCGT,CO2,2035,2.7132072457785523e-09
AnnualTechnologyEmission,EL63,OCGT,CO2,2040,3.061325911841273e-09
AnnualTechnologyEmission,EL63,OCGT,CO2,2045,3.6860683832487172e-09
AnnualTechnologyEmission,EL63,OCGT,CO2,2050,2.071646543526366e-08
AnnualTechnologyEmission,EL63,OffshoreWind,CO2,2023,0.0
AnnualTechnologyEmission,EL63,OffshoreWind,CO2,2025,0.0
AnnualTechnologyEmission,EL63,OffshoreWind,CO2,2030,0.0
AnnualTechnologyEmission,EL63,OffshoreWind,CO2,2035,0.0
AnnualTechnologyEmission,EL63,OffshoreWind,CO2,2040,0.0
AnnualTechnologyEmission,EL63,OffshoreWind,CO2,2045,0.0
AnnualTechnologyEmission,EL63,OffshoreWind,CO2,2050,0.0
AnnualTechnologyEmission,EL63,PV,CO2,2023,0.0
AnnualTechnologyEmission,EL63,PV,CO2,2025,0.0
AnnualTechnologyEmission,EL63,PV,CO2,2030,0.0
AnnualTechnologyEmission,EL63,PV,CO2,2035,0.0
AnnualTechnologyEmission,EL63,PV,CO2,2040,0.0
AnnualTechnologyEmission,EL63,PV,CO2,2045,0.0
AnnualTechnologyEmission,EL63,PV,CO2,2050,0.0
AnnualTechnologyEmission,EL63,PV_Ex,CO2,2023,0.0
AnnualTechnologyEmission,EL63,PV_Ex,CO2,2025,0.0
AnnualTechnologyEmission,EL63,PV_Ex,CO2,2030,0.0
AnnualTechnologyEmission,EL63,PV_Ex,CO2,2035,0.0
AnnualTechnologyEmission,EL63,PV_Ex,CO2,2040,0.0
AnnualTechnologyEmission,EL63,PV_Ex,CO2,2045,0.0
AnnualTechnologyEmission,EL63,PV_Ex,CO2,2050,0.0
AnnualTechnologyEmission,EL63,RoR,CO2,2023,0.0
AnnualTechnologyEmission,EL63,RoR,CO2,2025,0.0
AnnualTechnologyEmission,EL63,RoR,CO2,2030,0.0
AnnualTechnologyEmission,EL63,RoR,CO2,2035,0.0
AnnualTechnologyEmission,EL63,RoR,CO2,2040,0.0
AnnualTechnologyEmission,EL63,RoR,CO2,2045,0.0
AnnualTechnologyEmission,EL63,RoR,CO2,2050,0.0
AnnualTechnologyEmission,EL63,RoR_Ex,CO2,2023,0.0
AnnualTechnologyEmission,EL63,RoR_Ex,CO2,2025,0.0
AnnualTechnologyEmission,EL63,RoR_Ex,CO2,2030,0.0
AnnualTechnologyEmission,EL63,RoR_Ex,CO2,2035,0.0
AnnualTechnologyEmission,EL63,RoR_Ex,CO2,2040,0.0
AnnualTechnologyEmission,EL63,RoR_Ex,CO2,2045,0.0
AnnualTechnologyEmission,EL63,RoR_Ex,CO2,2050,0.0
AnnualTechnologyEmission,EL63,RooftopPV,CO2,2023,0.0
AnnualTechnologyEmission,EL63,RooftopPV,CO2,2025,0.0
AnnualTechnologyEmission,EL63,RooftopPV,CO2,2030,0.0
AnnualTechnologyEmission,EL63,RooftopPV,CO2,2035,0.0
AnnualTechnologyEmission,EL63,RooftopPV,CO2,2040,0.0
AnnualTechnologyEmission,EL63,RooftopPV,CO2,2045,0.0
AnnualTechnologyEmission,EL63,RooftopPV,CO2,2050,0.0
AnnualTechnologyEmission,EL63,RooftopPV_Ex,CO2,2023,0.0
AnnualTechnologyEmission,EL63,RooftopPV_Ex,CO2,2025,0.0
AnnualTechnologyEmission,EL63,RooftopPV_Ex,CO2,2030,0.0
AnnualTechnologyEmission,EL63,RooftopPV_Ex,CO2,2035,0.0
AnnualTechnologyEmission,EL63,RooftopPV_Ex,CO2,2040,0.0
AnnualTechnologyEmission,EL63,RooftopPV_Ex,CO2,2045,0.0
AnnualTechnologyEmission,EL63,RooftopPV_Ex,CO2,2050,0.0
AnnualTechnologyEmission,EL63,Stratou_I,CO2,2023,0.0
AnnualTechnologyEmission,EL63,Stratou_I,CO2,2025,0.0
AnnualTechnologyEmission,EL63,Stratou_I,CO2,2030,0.0
AnnualTechnologyEmission,EL63,Stratou_I,CO2,2035,0.0
AnnualTechnologyEmission,EL63,Stratou_I,CO2,2040,0.0
AnnualTechnologyEmission,EL63,Stratou_I,CO2,2045,0.0
AnnualTechnologyEmission,EL63,Stratou_I,CO2,2050,0.0
AnnualTechnologyEmission,EL63,Wind,CO2,2023,0.0
AnnualTechnologyEmission,EL63,Wind,CO2,2025,0.0
AnnualTechnologyEmission,EL63,Wind,CO2,2030,0.0
AnnualTechnologyEmission,EL63,Wind,CO2,2035,0.0
AnnualTechnologyEmission,EL63,Wind,CO2,2040,0.0
AnnualTechnologyEmission,EL63,Wind,CO2,2045,0.0
AnnualTechnologyEmission,EL63,Wind,CO2,2050,0.0
AnnualTechnologyEmission,EL63,Wind_Ex,CO2,2023,0.0
AnnualTechnologyEmission,EL63,Wind_Ex,CO2,2025,0.0
AnnualTechnologyEmission,EL63,Wind_Ex,CO2,2030,0.0
AnnualTechnologyEmission,EL63,Wind_Ex,CO2,2035,0.0
AnnualTechnologyEmission,EL63,Wind_Ex,CO2,2040,0.0
AnnualTechnologyEmission,EL63,Wind_Ex,CO2,2045,0.0
AnnualTechnologyEmission,EL63,Wind_Ex,CO2,2050,0.0
AnnualTechnologyEmission,EL64,AIS_Aliveriou,CO2,2023,0.39953803513892744
AnnualTechnologyEmission,EL64,AIS_Aliveriou,CO2,2025,0.47904022906089094
AnnualTechnologyEmission,EL64,AIS_Aliveriou,CO2,2030,0.4724347160015482
AnnualTechnologyEmission,EL64,AIS_Aliveriou,CO2,2035,0.4456326727568294
AnnualTechnologyEmission,EL64,AIS_Aliveriou,CO2,2040,0.38985800928813746
AnnualTechnologyEmission,EL64,AIS_Aliveriou,CO2,2045,-0.0
AnnualTechnologyEmission,EL64,AIS_Aliveriou,CO2,2050,-0.0
AnnualTechnologyEmission,EL64,Alouminion,CO2,2023,0.3200231321960487
AnnualTechnologyEmission,EL64,Alouminion,CO2,2025,0.38432000887023615
AnnualTechnologyEmission,EL64,Alouminion,CO2,2030,0.3796091987009737
AnnualTechnologyEmission,EL64,Alouminion,CO2,2035,0.357336572704995
AnnualTechnologyEmission,EL64,Alouminion,CO2,2040,-0.0
AnnualTechnologyEmission,EL64,Alouminion,CO2,2045,-0.0
AnnualTechnologyEmission,EL64,Alouminion,CO2,2050,-0.0
AnnualTechnologyEmission,EL64,BackStop,CO2,2023,0.0
AnnualTechnologyEmission,EL64,BackStop,CO2,2025,0.0
AnnualTechnologyEmission,EL64,BackStop,CO2,2030,0.0
AnnualTechnologyEmission,EL64,BackStop,CO2,2035,0.0
AnnualTechnologyEmission,EL64,BackStop,CO2,2040,0.0
AnnualTechnologyEmission,EL64,BackStop,CO2,2045,0.0
AnnualTechnologyEmission,EL64,BackStop,CO2,2050,0.0
AnnualTechnologyEmission,EL64,Batteries_New,CO2,2023,0.0
AnnualTechnologyEmission,EL64,Batteries_New,CO2,2025,0.0
AnnualTechnologyEmission,EL64,Batteries_New,CO2,2030,0.0
AnnualTechnologyEmission,EL64,Batteries_New,CO2,2035,0.0
AnnualTechnologyEmission,EL64,Batteries_New,CO2,2040,0.0
AnnualTechnologyEmission,EL64,Batteries_New,CO2,2045,0.0
AnnualTechnologyEmission,EL64,Batteries_New,CO2,2050,0.0
AnnualTechnologyEmission,EL64,Biomass,CO2,2023,0.0
AnnualTechnologyEmission,EL64,Biomass,CO2,2025,0.0
AnnualTechnologyEmission,EL64,Biomass,CO2,2030,0.0
AnnualTechnologyEmission,EL64,Biomass,CO2,2035,0.0
AnnualTechnologyEmission,EL64,Biomass,CO2,2040,0.0
AnnualTechnologyEmission,EL64,Biomass,CO2,2045,0.0
AnnualTechnologyEmission,EL64,Biomass,CO2,2050,0.0
AnnualTechnologyEmission,EL64,BiomassImports,CO2,2023,0.0
AnnualTechnologyEmission,EL64,BiomassImports,CO2,2025,0.0
AnnualTechnologyEmission,EL64,BiomassImports,CO2,2030,0.0
AnnualTechnologyEmission,EL64,BiomassImports,CO2,2035,0.0
AnnualTechnologyEmission,EL64,BiomassImports,CO2,2040,0.0
AnnualTechnologyEmission,EL64,BiomassImports,CO2,2045,0.0
AnnualTechnologyEmission,EL64,BiomassImports,CO2,2050,0.0
AnnualTechnologyEmission,EL64,BiomassProduction,CO2,2023,0.0
AnnualTechnologyEmission,EL64,BiomassProduction,CO2,2025,0.0
AnnualTechnologyEmission,EL64,BiomassProduction,CO2,2030,0.0
AnnualTechnologyEmission,EL64,BiomassProduction,CO2,2035,0.0
AnnualTechnologyEmission,EL64,BiomassProduction,CO2,2040,0.0
AnnualTechnologyEmission,EL64,BiomassProduction,CO2,2045,0.0
AnnualTechnologyEmission,EL64,BiomassProduction,CO2,2050,0.0
AnnualTechnologyEmission,EL64,Biomass_CCS,CO2,2023,-0.0
AnnualTechnologyEmission,EL64,Biomass_CCS,CO2,2025,-0.0
AnnualTechnologyEmission,EL64,Biomass_CCS,CO2,2030,-0.0
AnnualTechnologyEmission,EL64,Biomass_CCS,CO2,2035,-0.0
AnnualTechnologyEmission,EL64,Biomass_CCS,CO2,2040,-0.0
AnnualTechnologyEmission,EL64,Biomass_CCS,CO2,2045,-0.0
AnnualTechnologyEmission,EL64,Biomass_CCS,CO2,2050,-0.0
AnnualTechnologyEmission,EL64,Biomass_Ex,CO2,2023,0.0
AnnualTechnologyEmission,EL64,Biomass_Ex,CO2,2025,0.0
AnnualTechnologyEmission,EL64,Biomass_Ex,CO2,2030,0.0
AnnualTechnologyEmission,EL64,Biomass_Ex,CO2,2035,0.0
AnnualTechnologyEmission,EL64,Biomass_Ex,CO2,2040,0.0
AnnualTechnologyEmission,EL64,Biomass_Ex,CO2,2045,0.0
AnnualTechnologyEmission,EL64,Biomass_Ex,CO2,2050,0.0
AnnualTechnologyEmission,EL64,CCGT,CO2,2023,-0.0
AnnualTechnologyEmission,EL64,CCGT,CO2,2025,4.197826137517029e-08
AnnualTechnologyEmission,EL64,CCGT,CO2,2030,4.471062103002731e-08
AnnualTechnologyEmission,EL64,CCGT,CO2,2035,4.2047011918829286e-08
AnnualTechnologyEmission,EL64,CCGT,CO2,2040,3.347538930825052e-08
AnnualTechnologyEmission,EL64,CCGT,CO2,2045,3.109382198396835e-08
AnnualTechnologyEmission,EL64,CCGT,CO2,2050,1.5899455596542695e-07
AnnualTechnologyEmission,EL64,CoalExtraction,CO2,2023,0.0
AnnualTechnologyEmission,EL64,CoalExtraction,CO2,2025,0.0
AnnualTechnologyEmission,EL64,CoalExtraction,CO2,2030,0.0
AnnualTechnologyEmission,EL64,CoalExtraction,CO2,2035,0.0
AnnualTechnologyEmission,EL64,CoalExtraction,CO2,2040,0.0
AnnualTechnologyEmission,EL64,CoalExtraction,CO2,2045,0.0
AnnualTechnologyEmission,EL64,CoalExtraction,CO2,2050,0.0
AnnualTechnologyEmission,EL64,ELPEDISON,CO2,2023,0.39283167761962995
AnnualTechnologyEmission,EL64,ELPEDISON,CO2,2025,0.47105656423574455
AnnualTechnologyEmission,EL64,ELPEDISON,CO2,2030,0.46462460990536025
AnnualTechnologyEmission,EL64,ELPEDISON,CO2,2035,0.43818995209033296
AnnualTechnologyEmission,EL64,ELPEDISON,CO2,2040,0.38332084239781306
AnnualTechnologyEmission,EL64,ELPEDISON,CO2,2045,-0.0
AnnualTechnologyEmission,EL64,ELPEDISON,CO2,2050,-0.0
AnnualTechnologyEmission,EL64,Elec_Network,CO2,2023,0.0
AnnualTechnologyEmission,EL64,Elec_Network,CO2,2025,0.0
AnnualTechnologyEmission,EL64,Elec_Network,CO2,2030,0.0
AnnualTechnologyEmission,EL64,Elec_Network,CO2,2035,0.0
AnnualTechnologyEmission,EL64,Elec_Network,CO2,2040,0.0
AnnualTechnologyEmission,EL64,Elec_Network,CO2,2045,0.0
AnnualTechnologyEmission,EL64,Elec_Network,CO2,2050,0.0
AnnualTechnologyEmission,EL64,Gas_CCS,CO2,2023,-0.0
AnnualTechnologyEmission,EL64,Gas_CCS,CO2,2025,-0.0
AnnualTechnologyEmission,EL64,Gas_CCS,CO2,2030,-0.0
AnnualTechnologyEmission,EL64,Gas_CCS,CO2,2035,-0.0
AnnualTechnologyEmission,EL64,Gas_CCS,CO2,2040,-0.0
AnnualTechnologyEmission,EL64,Gas_CCS,CO2,2045,-0.0
AnnualTechnologyEmission,EL64,Gas_CCS,CO2,2050,-0.0
AnnualTechnologyEmission,EL64,Geothermal_HI,CO2,2023,-0.0
AnnualTechnologyEmission,EL64,Geothermal_HI,CO2,2025,-0.0
AnnualTechnologyEmission,EL64,Geothermal_HI,CO2,2030,-0.0
AnnualTechnologyEmission,EL64,Geothermal_HI,CO2,2035,-0.0
AnnualTechnologyEmission,EL64,Geothermal_HI,CO2,2040,-0.0
AnnualTechnologyEmission,EL64,Geothermal_HI,CO2,2045,-0.0
AnnualTechnologyEmission,EL64,Geothermal_HI,CO2,2050,-0.0
AnnualTechnologyEmission,EL64,Geothermal_ME,CO2,2023,-0.0
AnnualTechnologyEmission,EL64,Geothermal_ME,CO2,2025,-0.0
AnnualTechnologyEmission,EL64,Geothermal_ME,CO2,2030,-0.0
AnnualTechnologyEmission,EL64,Geothermal_ME,CO2,2035,-0.0
AnnualTechnologyEmission,EL64,Geothermal_ME,CO2,2040,-0.0
