VARIABLE,REGION,TECHNOLOGY,FUEL,YEAR,VALUE
ProductionByTechnologyAnnual,EL65,RoR,Elec_Transmission,2035,7.035230364430568e-08
ProductionByTechnologyAnnual,EL65,RoR,Elec_Transmission,2040,1.0378455756263186e-07
ProductionByTechnologyAnnual,EL65,RoR,Elec_Transmission,2045,1.491992721741504e-07
ProductionByTechnologyAnnual,EL65,RoR,Elec_Transmission,2050,9.543404406751071e-07
ProductionByTechnologyAnnual,EL65,RoR_Ex,Elec_Transmission,2023,0.023436498952293845
ProductionByTechnologyAnnual,EL65,RoR_Ex,Elec_Transmission,2025,0.023436484799337
ProductionByTechnologyAnnual,EL65,RoR_Ex,Elec_Transmission,2030,0.023436439122735457
ProductionByTechnologyAnnual,EL65,RoR_Ex,Elec_Transmission,2035,0.02341144040427412
ProductionByTechnologyAnnual,EL65,RoR_Ex,Elec_Transmission,2040,0.023366340216583632
ProductionByTechnologyAnnual,EL65,RoR_Ex,Elec_Transmission,2045,0.023025641385581608
ProductionByTechnologyAnnual,EL65,RoR_Ex,Elec_Transmission,2050,0.02331568463792899
ProductionByTechnologyAnnual,EL65,RooftopPV,Elec_Demand,2023,-0.0
ProductionByTechnologyAnnual,EL65,RooftopPV,Elec_Demand,2025,4.474365176679185e-08
ProductionByTechnologyAnnual,EL65,RooftopPV,Elec_Demand,2030,1.500020726240322e-07
ProductionByTechnologyAnnual,EL65,RooftopPV,Elec_Demand,2035,4.214027442973187e-07
ProductionByTechnologyAnnual,EL65,RooftopPV,Elec_Demand,2040,1.3602917783455466e-06
ProductionByTechnologyAnnual,EL65,RooftopPV,Elec_Demand,2045,2.647155889222235
ProductionByTechnologyAnnual,EL65,RooftopPV,Elec_Demand,2050,2.6471549010751705
ProductionByTechnologyAnnual,EL65,RooftopPV_Ex,Elec_Demand,2023,0.10739249247127845
ProductionByTechnologyAnnual,EL65,RooftopPV_Ex,Elec_Demand,2025,0.10739249634145961
ProductionByTechnologyAnnual,EL65,RooftopPV_Ex,Elec_Demand,2030,0.1073924649016828
ProductionByTechnologyAnnual,EL65,RooftopPV_Ex,Elec_Demand,2035,0.10739243637925439
ProductionByTechnologyAnnual,EL65,RooftopPV_Ex,Elec_Demand,2040,0.10739238083788362
ProductionByTechnologyAnnual,EL65,RooftopPV_Ex,Elec_Demand,2045,0.10739229812539972
ProductionByTechnologyAnnual,EL65,RooftopPV_Ex,Elec_Demand,2050,0.10739125778199493
ProductionByTechnologyAnnual,EL65,Wind,Elec_Transmission,2023,-0.0
ProductionByTechnologyAnnual,EL65,Wind,Elec_Transmission,2025,5.385291708862643e-07
ProductionByTechnologyAnnual,EL65,Wind,Elec_Transmission,2030,5.069015013865094e-07
ProductionByTechnologyAnnual,EL65,Wind,Elec_Transmission,2035,2.1476328327743313e-06
ProductionByTechnologyAnnual,EL65,Wind,Elec_Transmission,2040,2.0767087214642204e-06
ProductionByTechnologyAnnual,EL65,Wind,Elec_Transmission,2045,2.009009991682114e-06
ProductionByTechnologyAnnual,EL65,Wind,Elec_Transmission,2050,6.257733288109476e-06
ProductionByTechnologyAnnual,EL65,Wind_Ex,Elec_Transmission,2023,1.355215631237022
ProductionByTechnologyAnnual,EL65,Wind_Ex,Elec_Transmission,2025,1.2779254512857878
ProductionByTechnologyAnnual,EL65,Wind_Ex,Elec_Transmission,2030,1.196729576512805
ProductionByTechnologyAnnual,EL65,Wind_Ex,Elec_Transmission,2035,1.1501705966866325
ProductionByTechnologyAnnual,EL65,Wind_Ex,Elec_Transmission,2040,1.1460726405405182
ProductionByTechnologyAnnual,EL65,Wind_Ex,Elec_Transmission,2045,1.1431755145959617
ProductionByTechnologyAnnual,EL65,Wind_Ex,Elec_Transmission,2050,1.2076629482684036
ProductionByTechnologyAnnual,KARPATHOS,Batteries_New,Elec_Storage,2023,1.7727169556660546e-07
ProductionByTechnologyAnnual,KARPATHOS,Batteries_New,Elec_Storage,2025,1.0198483748278365e-07
ProductionByTechnologyAnnual,KARPATHOS,Batteries_New,Elec_Storage,2030,0.06095275615266467
ProductionByTechnologyAnnual,KARPATHOS,Batteries_New,Elec_Storage,2035,1.2576452636206894
ProductionByTechnologyAnnual,KARPATHOS,Batteries_New,Elec_Storage,2040,1.416245199985528
ProductionByTechnologyAnnual,KARPATHOS,Batteries_New,Elec_Storage,2045,1.6131172271196539
ProductionByTechnologyAnnual,KARPATHOS,Batteries_New,Elec_Storage,2050,1.783009424935498
ProductionByTechnologyAnnual,KARPATHOS,Batteries_New,Elec_Transmission,2023,1.5068094123809484e-07
ProductionByTechnologyAnnual,KARPATHOS,Batteries_New,Elec_Transmission,2025,8.668711186684631e-08
ProductionByTechnologyAnnual,KARPATHOS,Batteries_New,Elec_Transmission,2030,0.051809842729753836
ProductionByTechnologyAnnual,KARPATHOS,Batteries_New,Elec_Transmission,2035,1.0689984740784184
ProductionByTechnologyAnnual,KARPATHOS,Batteries_New,Elec_Transmission,2040,1.2038086057864883
ProductionByTechnologyAnnual,KARPATHOS,Batteries_New,Elec_Transmission,2045,1.3711496430520518
ProductionByTechnologyAnnual,KARPATHOS,Batteries_New,Elec_Transmission,2050,1.51555801119524
ProductionByTechnologyAnnual,KARPATHOS,Elec_Network,Elec_Demand,2023,0.13888291209344147
ProductionByTechnologyAnnual,KARPATHOS,Elec_Network,Elec_Demand,2025,0.15793476491974195
ProductionByTechnologyAnnual,KARPATHOS,Elec_Network,Elec_Demand,2030,0.1742267197305642
ProductionByTechnologyAnnual,KARPATHOS,Elec_Network,Elec_Demand,2035,0.1568993495283163
ProductionByTechnologyAnnual,KARPATHOS,Elec_Network,Elec_Demand,2040,0.19087713445215687
ProductionByTechnologyAnnual,KARPATHOS,Elec_Network,Elec_Demand,2045,0.2374069160785046
ProductionByTechnologyAnnual,KARPATHOS,Elec_Network,Elec_Demand,2050,0.314268207367622
ProductionByTechnologyAnnual,KARPATHOS,Elec_Network,Elec_Transmission,2023,0.0
ProductionByTechnologyAnnual,KARPATHOS,Elec_Network,Elec_Transmission,2025,0.0
ProductionByTechnologyAnnual,KARPATHOS,Elec_Network,Elec_Transmission,2030,0.0
ProductionByTechnologyAnnual,KARPATHOS,Elec_Network,Elec_Transmission,2035,0.0
ProductionByTechnologyAnnual,KARPATHOS,Elec_Network,Elec_Transmission,2040,0.0
ProductionByTechnologyAnnual,KARPATHOS,Elec_Network,Elec_Transmission,2045,0.0
ProductionByTechnologyAnnual,KARPATHOS,Elec_Network,Elec_Transmission,2050,0.0
ProductionByTechnologyAnnual,KARPATHOS,Karpathos,Elec_Transmission,2023,0.11938993615645571
ProductionByTechnologyAnnual,KARPATHOS,Karpathos,Elec_Transmission,2025,0.13883057052020706
ProductionByTechnologyAnnual,KARPATHOS,Karpathos,Elec_Transmission,2030,0.020844647722453792
ProductionByTechnologyAnnual,KARPATHOS,Karpathos,Elec_Transmission,2035,5.965598815759474e-08
ProductionByTechnologyAnnual,KARPATHOS,Karpathos,Elec_Transmission,2040,6.131809307247888e-08
ProductionByTechnologyAnnual,KARPATHOS,Karpathos,Elec_Transmission,2045,0.0004500688785522841
ProductionByTechnologyAnnual,KARPATHOS,Karpathos,Elec_Transmission,2050,0.0005403885137159692
ProductionByTechnologyAnnual,KARPATHOS,Karpathos,GROil,2023,0.0
ProductionByTechnologyAnnual,KARPATHOS,Karpathos,GROil,2025,0.0
ProductionByTechnologyAnnual,KARPATHOS,Karpathos,GROil,2030,0.0
ProductionByTechnologyAnnual,KARPATHOS,Karpathos,GROil,2035,0.0
ProductionByTechnologyAnnual,KARPATHOS,Karpathos,GROil,2040,0.0
ProductionByTechnologyAnnual,KARPATHOS,Karpathos,GROil,2045,0.0
ProductionByTechnologyAnnual,KARPATHOS,Karpathos,GROil,2050,0.0
ProductionByTechnologyAnnual,KARPATHOS,OffshoreWind,Elec_Transmission,2023,-0.0
ProductionByTechnologyAnnual,KARPATHOS,OffshoreWind,Elec_Transmission,2025,-0.0
ProductionByTechnologyAnnual,KARPATHOS,OffshoreWind,Elec_Transmission,2030,-0.0
ProductionByTechnologyAnnual,KARPATHOS,OffshoreWind,Elec_Transmission,2035,-0.0
ProductionByTechnologyAnnual,KARPATHOS,OffshoreWind,Elec_Transmission,2040,-0.0
ProductionByTechnologyAnnual,KARPATHOS,OffshoreWind,Elec_Transmission,2045,-0.0
ProductionByTechnologyAnnual,KARPATHOS,OffshoreWind,Elec_Transmission,2050,-0.0
ProductionByTechnologyAnnual,KARPATHOS,OilImports,GROil,2023,0.4202525754552362
ProductionByTechnologyAnnual,KARPATHOS,OilImports,GROil,2025,0.488683608327673
ProductionByTechnologyAnnual,KARPATHOS,OilImports,GROil,2030,0.07337316012501893
ProductionByTechnologyAnnual,KARPATHOS,OilImports,GROil,2035,2.1019780578931503e-07
ProductionByTechnologyAnnual,KARPATHOS,OilImports,GROil,2040,2.1614654923582455e-07
ProductionByTechnologyAnnual,KARPATHOS,OilImports,GROil,2045,0.0015842429036221183
ProductionByTechnologyAnnual,KARPATHOS,OilImports,GROil,2050,0.001902170303910232
ProductionByTechnologyAnnual,KARPATHOS,PV,Elec_Transmission,2023,-0.0
ProductionByTechnologyAnnual,KARPATHOS,PV,Elec_Transmission,2025,-0.0
ProductionByTechnologyAnnual,KARPATHOS,PV,Elec_Transmission,2030,0.09620631979036065
ProductionByTechnologyAnnual,KARPATHOS,PV,Elec_Transmission,2035,0.3429079091691074
ProductionByTechnologyAnnual,KARPATHOS,PV,Elec_Transmission,2040,0.4966753200474741
ProductionByTechnologyAnnual,KARPATHOS,PV,Elec_Transmission,2045,0.7619889361320111
ProductionByTechnologyAnnual,KARPATHOS,PV,Elec_Transmission,2050,0.9184850050821852
ProductionByTechnologyAnnual,KARPATHOS,PV_Ex,Elec_Transmission,2023,0.006937265446983033
ProductionByTechnologyAnnual,KARPATHOS,PV_Ex,Elec_Transmission,2025,0.006937272887079692
ProductionByTechnologyAnnual,KARPATHOS,PV_Ex,Elec_Transmission,2030,0.005538706215817404
ProductionByTechnologyAnnual,KARPATHOS,PV_Ex,Elec_Transmission,2035,0.006930279843867937
ProductionByTechnologyAnnual,KARPATHOS,PV_Ex,Elec_Transmission,2040,0.006905899120288585
ProductionByTechnologyAnnual,KARPATHOS,PV_Ex,Elec_Transmission,2045,0.006490974288964738
ProductionByTechnologyAnnual,KARPATHOS,PV_Ex,Elec_Transmission,2050,0.006367078208517554
ProductionByTechnologyAnnual,KARPATHOS,RooftopPV,Elec_Demand,2023,-0.0
ProductionByTechnologyAnnual,KARPATHOS,RooftopPV,Elec_Demand,2025,-0.0
ProductionByTechnologyAnnual,KARPATHOS,RooftopPV,Elec_Demand,2030,2.9911470482441494e-07
ProductionByTechnologyAnnual,KARPATHOS,RooftopPV,Elec_Demand,2035,0.05288665520539229
ProductionByTechnologyAnnual,KARPATHOS,RooftopPV,Elec_Demand,2040,0.0642086007359147
ProductionByTechnologyAnnual,KARPATHOS,RooftopPV,Elec_Demand,2045,0.06560004395593005
ProductionByTechnologyAnnual,KARPATHOS,RooftopPV,Elec_Demand,2050,0.06619739812117299
ProductionByTechnologyAnnual,KARPATHOS,RooftopPV_Ex,Elec_Demand,2023,0.007355895063876367
ProductionByTechnologyAnnual,KARPATHOS,RooftopPV_Ex,Elec_Demand,2025,0.007355902054393203
ProductionByTechnologyAnnual,KARPATHOS,RooftopPV_Ex,Elec_Demand,2030,0.007355739153642146
ProductionByTechnologyAnnual,KARPATHOS,RooftopPV_Ex,Elec_Demand,2035,0.006750694377791234
ProductionByTechnologyAnnual,KARPATHOS,RooftopPV_Ex,Elec_Demand,2040,0.0067725983264509595
ProductionByTechnologyAnnual,KARPATHOS,RooftopPV_Ex,Elec_Demand,2045,0.007135207288760021
ProductionByTechnologyAnnual,KARPATHOS,RooftopPV_Ex,Elec_Demand,2050,0.007286160733898359
ProductionByTechnologyAnnual,KARPATHOS,Wind,Elec_Transmission,2023,-0.0
ProductionByTechnologyAnnual,KARPATHOS,Wind,Elec_Transmission,2025,-0.0
ProductionByTechnologyAnnual,KARPATHOS,Wind,Elec_Transmission,2030,0.055756066196264366
ProductionByTechnologyAnnual,KARPATHOS,Wind,Elec_Transmission,2035,2.8519913960089687
ProductionByTechnologyAnnual,KARPATHOS,Wind,Elec_Transmission,2040,2.792602630101807
ProductionByTechnologyAnnual,KARPATHOS,Wind,Elec_Transmission,2045,2.6773180305221813
ProductionByTechnologyAnnual,KARPATHOS,Wind,Elec_Transmission,2050,2.687165361505687
ProductionByTechnologyAnnual,KARPATHOS,Wind_Ex,Elec_Transmission,2023,0.015390082408922727
ProductionByTechnologyAnnual,KARPATHOS,Wind_Ex,Elec_Transmission,2025,0.01539009537380113
ProductionByTechnologyAnnual,KARPATHOS,Wind_Ex,Elec_Transmission,2030,0.008579540711657454
ProductionByTechnologyAnnual,KARPATHOS,Wind_Ex,Elec_Transmission,2035,0.011978891982885265
ProductionByTechnologyAnnual,KARPATHOS,Wind_Ex,Elec_Transmission,2040,0.011648996474309408
ProductionByTechnologyAnnual,KARPATHOS,Wind_Ex,Elec_Transmission,2045,0.011100463208273802
ProductionByTechnologyAnnual,KARPATHOS,Wind_Ex,Elec_Transmission,2050,0.010893565755891937
ProductionByTechnologyAnnual,KOS,Batteries_New,Elec_Storage,2023,2.0704817157608667e-07
ProductionByTechnologyAnnual,KOS,Batteries_New,Elec_Storage,2025,1.2021002014889982e-07
ProductionByTechnologyAnnual,KOS,Batteries_New,Elec_Storage,2030,0.7045024210822051
ProductionByTechnologyAnnual,KOS,Batteries_New,Elec_Storage,2035,0.7344995664582618
ProductionByTechnologyAnnual,KOS,Batteries_New,Elec_Storage,2040,1.2332302990393946
ProductionByTechnologyAnnual,KOS,Batteries_New,Elec_Storage,2045,2.142177564114915
ProductionByTechnologyAnnual,KOS,Batteries_New,Elec_Storage,2050,3.2259820881309516
ProductionByTechnologyAnnual,KOS,Batteries_New,Elec_Transmission,2023,1.7599094584615385e-07
ProductionByTechnologyAnnual,KOS,Batteries_New,Elec_Transmission,2025,1.0217851713304508e-07
ProductionByTechnologyAnnual,KOS,Batteries_New,Elec_Transmission,2030,0.598827057919753
ProductionByTechnologyAnnual,KOS,Batteries_New,Elec_Transmission,2035,0.6243246314896106
ProductionByTechnologyAnnual,KOS,Batteries_New,Elec_Transmission,2040,1.048245754183509
ProductionByTechnologyAnnual,KOS,Batteries_New,Elec_Transmission,2045,1.8208509294971904
ProductionByTechnologyAnnual,KOS,Batteries_New,Elec_Transmission,2050,2.742084774911597
ProductionByTechnologyAnnual,KOS,Elec_Network,Elec_Demand,2023,1.3733231613676955
ProductionByTechnologyAnnual,KOS,Elec_Network,Elec_Demand,2025,1.5602166783167917
ProductionByTechnologyAnnual,KOS,Elec_Network,Elec_Demand,2030,1.7200367689188036
ProductionByTechnologyAnnual,KOS,Elec_Network,Elec_Demand,2035,1.6557554190905093
ProductionByTechnologyAnnual,KOS,Elec_Network,Elec_Demand,2040,1.9808838257075483
ProductionByTechnologyAnnual,KOS,Elec_Network,Elec_Demand,2045,2.438967797722422
ProductionByTechnologyAnnual,KOS,Elec_Network,Elec_Demand,2050,3.1907262690338065
ProductionByTechnologyAnnual,KOS,Elec_Network,Elec_Transmission,2023,0.0
ProductionByTechnologyAnnual,KOS,Elec_Network,Elec_Transmission,2025,0.0
ProductionByTechnologyAnnual,KOS,Elec_Network,Elec_Transmission,2030,0.0
ProductionByTechnologyAnnual,KOS,Elec_Network,Elec_Transmission,2035,0.0
ProductionByTechnologyAnnual,KOS,Elec_Network,Elec_Transmission,2040,0.0
ProductionByTechnologyAnnual,KOS,Elec_Network,Elec_Transmission,2045,0.0
ProductionByTechnologyAnnual,KOS,Elec_Network,Elec_Transmission,2050,0.0
ProductionByTechnologyAnnual,KOS,Kos_Kalymnos,Elec_Transmission,2023,1.2273816629572636
ProductionByTechnologyAnnual,KOS,Kos_Kalymnos,Elec_Transmission,2025,1.4180892942034362
ProductionByTechnologyAnnual,KOS,Kos_Kalymnos,Elec_Transmission,2030,0.31360821507987263
ProductionByTechnologyAnnual,KOS,Kos_Kalymnos,Elec_Transmission,2035,9.051765265521353e-08
ProductionByTechnologyAnnual,KOS,Kos_Kalymnos,Elec_Transmission,2040,8.616400466319103e-08
ProductionByTechnologyAnnual,KOS,Kos_Kalymnos,Elec_Transmission,2045,0.00358565280627694
ProductionByTechnologyAnnual,KOS,Kos_Kalymnos,Elec_Transmission,2050,0.00896703820846164
ProductionByTechnologyAnnual,KOS,Kos_Kalymnos,GROil,2023,0.0
ProductionByTechnologyAnnual,KOS,Kos_Kalymnos,GROil,2025,0.0
ProductionByTechnologyAnnual,KOS,Kos_Kalymnos,GROil,2030,0.0
ProductionByTechnologyAnnual,KOS,Kos_Kalymnos,GROil,2035,0.0
ProductionByTechnologyAnnual,KOS,Kos_Kalymnos,GROil,2040,0.0
ProductionByTechnologyAnnual,KOS,Kos_Kalymnos,GROil,2045,0.0
ProductionByTechnologyAnnual,KOS,Kos_Kalymnos,GROil,2050,0.0
ProductionByTechnologyAnnual,KOS,OffshoreWind,Elec_Transmission,2023,-0.0
ProductionByTechnologyAnnual,KOS,OffshoreWind,Elec_Transmission,2025,-0.0
ProductionByTechnologyAnnual,KOS,OffshoreWind,Elec_Transmission,2030,-0.0
ProductionByTechnologyAnnual,KOS,OffshoreWind,Elec_Transmission,2035,-0.0
ProductionByTechnologyAnnual,KOS,OffshoreWind,Elec_Transmission,2040,-0.0
ProductionByTechnologyAnnual,KOS,OffshoreWind,Elec_Transmission,2045,-0.0
ProductionByTechnologyAnnual,KOS,OffshoreWind,Elec_Transmission,2050,-0.0
ProductionByTechnologyAnnual,KOS,OilImports,GROil,2023,3.338478123428261
ProductionByTechnologyAnnual,KOS,OilImports,GROil,2025,3.857202880330007
ProductionByTechnologyAnnual,KOS,OilImports,GROil,2030,0.8530143451593257
ProductionByTechnologyAnnual,KOS,OilImports,GROil,2035,2.464166848065899e-07
ProductionByTechnologyAnnual,KOS,OilImports,GROil,2040,2.3467287594753692e-07
ProductionByTechnologyAnnual,KOS,OilImports,GROil,2045,0.009752976084077396
ProductionByTechnologyAnnual,KOS,OilImports,GROil,2050,0.024390346661759935
ProductionByTechnologyAnnual,KOS,PV,Elec_Transmission,2023,-0.0
ProductionByTechnologyAnnual,KOS,PV,Elec_Transmission,2025,-0.0
ProductionByTechnologyAnnual,KOS,PV,Elec_Transmission,2030,1.1167335299876753
ProductionByTechnologyAnnual,KOS,PV,Elec_Transmission,2035,1.2308923783632404
ProductionByTechnologyAnnual,KOS,PV,Elec_Transmission,2040,1.2308895526741248
ProductionByTechnologyAnnual,KOS,PV,Elec_Transmission,2045,1.2308870976383663
ProductionByTechnologyAnnual,KOS,PV,Elec_Transmission,2050,1.2308418852197078
ProductionByTechnologyAnnual,KOS,PV_Ex,Elec_Transmission,2023,0.052508006148608954
ProductionByTechnologyAnnual,KOS,PV_Ex,Elec_Transmission,2025,0.05250801536506807
ProductionByTechnologyAnnual,KOS,PV_Ex,Elec_Transmission,2030,0.04194629309456455
ProductionByTechnologyAnnual,KOS,PV_Ex,Elec_Transmission,2035,0.0525036333814844
ProductionByTechnologyAnnual,KOS,PV_Ex,Elec_Transmission,2040,0.05250102700130162
ProductionByTechnologyAnnual,KOS,PV_Ex,Elec_Transmission,2045,0.0524987958535193
ProductionByTechnologyAnnual,KOS,PV_Ex,Elec_Transmission,2050,0.0524606499941454
ProductionByTechnologyAnnual,KOS,RooftopPV,Elec_Demand,2023,-0.0
ProductionByTechnologyAnnual,KOS,RooftopPV,Elec_Demand,2025,-0.0
ProductionByTechnologyAnnual,KOS,RooftopPV,Elec_Demand,2030,9.801910024386478e-07
ProductionByTechnologyAnnual,KOS,RooftopPV,Elec_Demand,2035,0.4114606981025491
ProductionByTechnologyAnnual,KOS,RooftopPV,Elec_Demand,2040,0.5319490830062411
ProductionByTechnologyAnnual,KOS,RooftopPV,Elec_Demand,2045,0.5449773903472199
ProductionByTechnologyAnnual,KOS,RooftopPV,Elec_Demand,2050,0.552537804941234
ProductionByTechnologyAnnual,KOS,RooftopPV_Ex,Elec_Demand,2023,0.061239409584972176
ProductionByTechnologyAnnual,KOS,RooftopPV_Ex,Elec_Demand,2025,0.06123941815748965
ProductionByTechnologyAnnual,KOS,RooftopPV_Ex,Elec_Demand,2030,0.06123928718000679
ProductionByTechnologyAnnual,KOS,RooftopPV_Ex,Elec_Demand,2035,0.056949484379538576
ProductionByTechnologyAnnual,KOS,RooftopPV_Ex,Elec_Demand,2040,0.0559254937536465
ProductionByTechnologyAnnual,KOS,RooftopPV_Ex,Elec_Demand,2045,0.058464367933000874
ProductionByTechnologyAnnual,KOS,RooftopPV_Ex,Elec_Demand,2050,0.06047433267695791
ProductionByTechnologyAnnual,KOS,Wind,Elec_Transmission,2023,-0.0
ProductionByTechnologyAnnual,KOS,Wind,Elec_Transmission,2025,-0.0
ProductionByTechnologyAnnual,KOS,Wind,Elec_Transmission,2030,0.301977097611163
ProductionByTechnologyAnnual,KOS,Wind,Elec_Transmission,2035,3.72281244472142
ProductionByTechnologyAnnual,KOS,Wind,Elec_Transmission,2040,5.256090457389585
ProductionByTechnologyAnnual,KOS,Wind,Elec_Transmission,2045,5.40384570536127
ProductionByTechnologyAnnual,KOS,Wind,Elec_Transmission,2050,7.544709635551787
ProductionByTechnologyAnnual,KOS,Wind_Ex,Elec_Transmission,2023,0.12146052679611657
ProductionByTechnologyAnnual,KOS,Wind_Ex,Elec_Transmission,2025,0.12146054357582987
ProductionByTechnologyAnnual,KOS,Wind_Ex,Elec_Transmission,2030,0.08654978765199792
ProductionByTechnologyAnnual,KOS,Wind_Ex,Elec_Transmission,2035,0.10874735114415235
ProductionByTechnologyAnnual,KOS,Wind_Ex,Elec_Transmission,2040,0.10378037546628752
ProductionByTechnologyAnnual,KOS,Wind_Ex,Elec_Transmission,2045,0.10350829908845972
ProductionByTechnologyAnnual,KOS,Wind_Ex,Elec_Transmission,2050,0.10219372856850688
ProductionByTechnologyAnnual,LEMNOS,Batteries_New,Elec_Storage,2023,1.7723289008567607e-07
ProductionByTechnologyAnnual,LEMNOS,Batteries_New,Elec_Storage,2025,1.0196225254326571e-07
ProductionByTechnologyAnnual,LEMNOS,Batteries_New,Elec_Storage,2030,0.1275223512045053
ProductionByTechnologyAnnual,LEMNOS,Batteries_New,Elec_Storage,2035,1.4106889299353589
ProductionByTechnologyAnnual,LEMNOS,Batteries_New,Elec_Storage,2040,1.9818411091616916
ProductionByTechnologyAnnual,LEMNOS,Batteries_New,Elec_Storage,2045,2.367033672687692
ProductionByTechnologyAnnual,LEMNOS,Batteries_New,Elec_Storage,2050,2.3471130609267195
ProductionByTechnologyAnnual,LEMNOS,Batteries_New,Elec_Transmission,2023,1.506479565793048e-07
ProductionByTechnologyAnnual,LEMNOS,Batteries_New,Elec_Transmission,2025,8.66679146682561e-08
ProductionByTechnologyAnnual,LEMNOS,Batteries_New,Elec_Transmission,2030,0.10839399852382042
ProductionByTechnologyAnnual,LEMNOS,Batteries_New,Elec_Transmission,2035,1.199085590444346
ProductionByTechnologyAnnual,LEMNOS,Batteries_New,Elec_Transmission,2040,1.6845649427867588
ProductionByTechnologyAnnual,LEMNOS,Batteries_New,Elec_Transmission,2045,2.0119786217841664
ProductionByTechnologyAnnual,LEMNOS,Batteries_New,Elec_Transmission,2050,1.9950461017873555
ProductionByTechnologyAnnual,LEMNOS,Elec_Network,Elec_Demand,2023,0.1971492485516053
ProductionByTechnologyAnnual,LEMNOS,Elec_Network,Elec_Demand,2025,0.2242467660534829
ProductionByTechnologyAnnual,LEMNOS,Elec_Network,Elec_Demand,2030,0.2474189525213038
ProductionByTechnologyAnnual,LEMNOS,Elec_Network,Elec_Demand,2035,0.2352041674420364
ProductionByTechnologyAnnual,LEMNOS,Elec_Network,Elec_Demand,2040,0.27508024328394876
ProductionByTechnologyAnnual,LEMNOS,Elec_Network,Elec_Demand,2045,0.3415488511457109
ProductionByTechnologyAnnual,LEMNOS,Elec_Network,Elec_Demand,2050,0.4510019414363498
ProductionByTechnologyAnnual,LEMNOS,Elec_Network,Elec_Transmission,2023,0.0
ProductionByTechnologyAnnual,LEMNOS,Elec_Network,Elec_Transmission,2025,0.0
ProductionByTechnologyAnnual,LEMNOS,Elec_Network,Elec_Transmission,2030,0.0
ProductionByTechnologyAnnual,LEMNOS,Elec_Network,Elec_Transmission,2035,0.0
ProductionByTechnologyAnnual,LEMNOS,Elec_Network,Elec_Transmission,2040,0.0
ProductionByTechnologyAnnual,LEMNOS,Elec_Network,Elec_Transmission,2045,0.0
ProductionByTechnologyAnnual,LEMNOS,Elec_Network,Elec_Transmission,2050,0.0
ProductionByTechnologyAnnual,LEMNOS,Lemnos,Elec_Transmission,2023,0.15831117800872474
ProductionByTechnologyAnnual,LEMNOS,Lemnos,Elec_Transmission,2025,0.1859616734995802
ProductionByTechnologyAnnual,LEMNOS,Lemnos,Elec_Transmission,2030,0.024485424266659103
ProductionByTechnologyAnnual,LEMNOS,Lemnos,Elec_Transmission,2035,6.010840877190312e-08
ProductionByTechnologyAnnual,LEMNOS,Lemnos,Elec_Transmission,2040,6.139802262216415e-08
ProductionByTechnologyAnnual,LEMNOS,Lemnos,Elec_Transmission,2045,6.908264251507255e-08
ProductionByTechnologyAnnual,LEMNOS,Lemnos,Elec_Transmission,2050,3.7541826998899835e-07
ProductionByTechnologyAnnual,LEMNOS,Lemnos,GROil,2023,0.0
ProductionByTechnologyAnnual,LEMNOS,Lemnos,GROil,2025,0.0
ProductionByTechnologyAnnual,LEMNOS,Lemnos,GROil,2030,0.0
ProductionByTechnologyAnnual,LEMNOS,Lemnos,GROil,2035,0.0
ProductionByTechnologyAnnual,LEMNOS,Lemnos,GROil,2040,0.0
ProductionByTechnologyAnnual,LEMNOS,Lemnos,GROil,2045,0.0
ProductionByTechnologyAnnual,LEMNOS,Lemnos,GROil,2050,0.0
ProductionByTechnologyAnnual,LEMNOS,OffshoreWind,Elec_Transmission,2023,-0.0
ProductionByTechnologyAnnual,LEMNOS,OffshoreWind,Elec_Transmission,2025,-0.0
ProductionByTechnologyAnnual,LEMNOS,OffshoreWind,Elec_Transmission,2030,-0.0
ProductionByTechnologyAnnual,LEMNOS,OffshoreWind,Elec_Transmission,2035,-0.0
ProductionByTechnologyAnnual,LEMNOS,OffshoreWind,Elec_Transmission,2040,-0.0
ProductionByTechnologyAnnual,LEMNOS,OffshoreWind,Elec_Transmission,2045,-0.0
ProductionByTechnologyAnnual,LEMNOS,OffshoreWind,Elec_Transmission,2050,-0.0
ProductionByTechnologyAnnual,LEMNOS,OilImports,GROil,2023,0.5572553467752155
ProductionByTechnologyAnnual,LEMNOS,OilImports,GROil,2025,0.6545850908150624
ProductionByTechnologyAnnual,LEMNOS,OilImports,GROil,2030,0.08618869356060557
ProductionByTechnologyAnnual,LEMNOS,OilImports,GROil,2035,2.1179031914277432e-07
ProductionByTechnologyAnnual,LEMNOS,OilImports,GROil,2040,2.1642789085692844e-07
ProductionByTechnologyAnnual,LEMNOS,OilImports,GROil,2045,2.4362200680570333e-07
ProductionByTechnologyAnnual,LEMNOS,OilImports,GROil,2050,1.3242078624463634e-06
ProductionByTechnologyAnnual,LEMNOS,PV,Elec_Transmission,2023,-0.0
ProductionByTechnologyAnnual,LEMNOS,PV,Elec_Transmission,2025,-0.0
ProductionByTechnologyAnnual,LEMNOS,PV,Elec_Transmission,2030,0.16590300459714663
ProductionByTechnologyAnnual,LEMNOS,PV,Elec_Transmission,2035,0.7185810447425469
ProductionByTechnologyAnnual,LEMNOS,PV,Elec_Transmission,2040,0.7319201086027978
ProductionByTechnologyAnnual,LEMNOS,PV,Elec_Transmission,2045,0.7315170411567476
