VARIABLE,REGION,STORAGE,YEAR,VALUE
ObjFunctionStor,EL63,HPS_STORAGE_NEW,2023,-0.0
ObjFunctionStor,EL63,HPS_STORAGE_NEW,2025,-0.0
ObjFunctionStor,EL63,HPS_STORAGE_NEW,2030,-0.0
ObjFunctionStor,EL63,HPS_STORAGE_NEW,2035,-0.0
ObjFunctionStor,EL63,HPS_STORAGE_NEW,2040,-0.0
ObjFunctionStor,EL63,HPS_STORAGE_NEW,2045,-0.0
ObjFunctionStor,EL63,HPS_STORAGE_NEW,2050,-0.0
ObjFunctionStor,EL64,BATTERY_STORAGE_NEW,2023,2.8218740918610964e-06
ObjFunctionStor,EL64,BATTERY_STORAGE_NEW,2025,6.606913768249564e-06
ObjFunctionStor,EL64,BATTERY_STORAGE_NEW,2030,1.4030171998681446e-05
ObjFunctionStor,EL64,BATTERY_STORAGE_NEW,2035,1.9093130572149923e-05
ObjFunctionStor,EL64,BATTERY_STORAGE_NEW,2040,3.121330090470762e-05
ObjFunctionStor,EL64,BATTERY_STORAGE_NEW,2045,5.5138937187447195e-05
ObjFunctionStor,EL64,BATTERY_STORAGE_NEW,2050,9.585456689857566e-05
ObjFunctionStor,EL64,HPS_STORAGE_NEW,2023,-0.0
ObjFunctionStor,EL64,HPS_STORAGE_NEW,2025,-0.0
ObjFunctionStor,EL64,HPS_STORAGE_NEW,2030,-0.0
ObjFunctionStor,EL64,HPS_STORAGE_NEW,2035,-0.0
ObjFunctionStor,EL64,HPS_STORAGE_NEW,2040,-0.0
ObjFunctionStor,EL64,HPS_STORAGE_NEW,2045,-0.0
ObjFunctionStor,EL64,HPS_STORAGE_NEW,2050,-0.0
ObjFunctionStor,EL65,BATTERY_STORAGE_NEW,2023,2.829304955863382e-06
ObjFunctionStor,EL65,BATTERY_STORAGE_NEW,2025,6.5488635326098e-06
ObjFunctionStor,EL65,BATTERY_STORAGE_NEW,2030,1.3624072672725882e-05
ObjFunctionStor,EL65,BATTERY_STORAGE_NEW,2035,1.9917915210508913e-05
ObjFunctionStor,EL65,BATTERY_STORAGE_NEW,2040,4.379098417633539e-05
ObjFunctionStor,EL65,BATTERY_STORAGE_NEW,2045,0.00025056285138955436
ObjFunctionStor,EL65,BATTERY_STORAGE_NEW,2050,9.96739231543722
ObjFunctionStor,EL65,HPS_STORAGE_NEW,2023,-0.0
ObjFunctionStor,EL65,HPS_STORAGE_NEW,2025,-0.0
