REGION,FUEL,TIMESLICE,YEAR,VALUE
Greece,Elec_Demand,m4_d5_t5,2023,0.00134211
Greece,Elec_Demand,m4_d5_t6,2023,0.001426363
Greece,Elec_Demand,m4_d5_t7,2023,0.001536138
Greece,Elec_Demand,m4_d5_t8,2023,0.001631928
Greece,Elec_Demand,m4_d5_t9,2023,0.001710587
Greece,Elec_Demand,m4_d5_t10,2023,0.001782605
Greece,Elec_Demand,m4_d5_t11,2023,0.00175149
Greece,Elec_Demand,m4_d5_t12,2023,0.001645912
Greece,Elec_Demand,m4_d5_t13,2023,0.001579138
Greece,Elec_Demand,m4_d5_t14,2023,0.001526698
Greece,Elec_Demand,m4_d5_t15,2023,0.001496633
Greece,Elec_Demand,m4_d5_t16,2023,0.001495934
Greece,Elec_Demand,m4_d5_t17,2023,0.001555365
Greece,Elec_Demand,m4_d5_t18,2023,0.001742051
Greece,Elec_Demand,m4_d5_t19,2023,0.001782954
Greece,Elec_Demand,m4_d5_t20,2023,0.00168227
Greece,Elec_Demand,m4_d5_t21,2023,0.001544528
Greece,Elec_Demand,m4_d5_t22,2023,0.001396298
Greece,Elec_Demand,m4_d5_t23,2023,0.001300857
Greece,Elec_Demand,m4_d5_t24,2023,0.001263101
Greece,Elec_Demand,m5_d1_t1,2023,7.79E-05
Greece,Elec_Demand,m5_d1_t2,2023,7.75E-05
Greece,Elec_Demand,m5_d1_t3,2023,7.96E-05
Greece,Elec_Demand,m5_d1_t4,2023,8.43E-05
Greece,Elec_Demand,m5_d1_t5,2023,9.74E-05
Greece,Elec_Demand,m5_d1_t6,2023,0.000110711
Greece,Elec_Demand,m5_d1_t7,2023,0.000124167
Greece,Elec_Demand,m5_d1_t8,2023,0.000129851
Greece,Elec_Demand,m5_d1_t9,2023,0.000135089
Greece,Elec_Demand,m5_d1_t10,2023,0.000139901
Greece,Elec_Demand,m5_d1_t11,2023,0.000140092
Greece,Elec_Demand,m5_d1_t12,2023,0.000133854
Greece,Elec_Demand,m5_d1_t13,2023,0.000128233
Greece,Elec_Demand,m5_d1_t14,2023,0.000120867
Greece,Elec_Demand,m5_d1_t15,2023,0.000116204
Greece,Elec_Demand,m5_d1_t16,2023,0.000113032
Greece,Elec_Demand,m5_d1_t17,2023,0.000110775
Greece,Elec_Demand,m5_d1_t18,2023,0.000114671
Greece,Elec_Demand,m5_d1_t19,2023,0.000116587
Greece,Elec_Demand,m5_d1_t20,2023,0.000106261
Greece,Elec_Demand,m5_d1_t21,2023,9.70E-05
Greece,Elec_Demand,m5_d1_t22,2023,8.69E-05
Greece,Elec_Demand,m5_d1_t23,2023,8.12E-05
Greece,Elec_Demand,m5_d1_t24,2023,7.74E-05
Greece,Elec_Demand,m5_d2_t1,2023,7.25E-05
Greece,Elec_Demand,m5_d2_t2,2023,7.25E-05
Greece,Elec_Demand,m5_d2_t3,2023,7.49E-05
Greece,Elec_Demand,m5_d2_t4,2023,7.88E-05
Greece,Elec_Demand,m5_d2_t5,2023,8.64E-05
Greece,Elec_Demand,m5_d2_t6,2023,9.59E-05
Greece,Elec_Demand,m5_d2_t7,2023,0.000102131
Greece,Elec_Demand,m5_d2_t8,2023,0.000105005
Greece,Elec_Demand,m5_d2_t9,2023,0.000105665
Greece,Elec_Demand,m5_d2_t10,2023,0.000107943
Greece,Elec_Demand,m5_d2_t11,2023,0.000109647
Greece,Elec_Demand,m5_d2_t12,2023,0.000106134
Greece,Elec_Demand,m5_d2_t13,2023,0.000100726
Greece,Elec_Demand,m5_d2_t14,2023,9.70E-05
Greece,Elec_Demand,m5_d2_t15,2023,9.73E-05
Greece,Elec_Demand,m5_d2_t16,2023,1.00E-04
Greece,Elec_Demand,m5_d2_t17,2023,0.000105538
Greece,Elec_Demand,m5_d2_t18,2023,0.000112478
Greece,Elec_Demand,m5_d2_t19,2023,0.000114458
Greece,Elec_Demand,m5_d2_t20,2023,0.000103153
Greece,Elec_Demand,m5_d2_t21,2023,9.31E-05
Greece,Elec_Demand,m5_d2_t22,2023,8.73E-05
Greece,Elec_Demand,m5_d2_t23,2023,8.21E-05
Greece,Elec_Demand,m5_d2_t24,2023,8.07E-05
Greece,Elec_Demand,m5_d3_t1,2023,8.05E-05
Greece,Elec_Demand,m5_d3_t2,2023,8.01E-05
Greece,Elec_Demand,m5_d3_t3,2023,8.24E-05
Greece,Elec_Demand,m5_d3_t4,2023,8.77E-05
Greece,Elec_Demand,m5_d3_t5,2023,9.94E-05
Greece,Elec_Demand,m5_d3_t6,2023,0.000111137
Greece,Elec_Demand,m5_d3_t7,2023,0.000120973
Greece,Elec_Demand,m5_d3_t8,2023,0.000126743
Greece,Elec_Demand,m5_d3_t9,2023,0.000129766
Greece,Elec_Demand,m5_d3_t10,2023,0.000135642
Greece,Elec_Demand,m5_d3_t11,2023,0.000133088
Greece,Elec_Demand,m5_d3_t12,2023,0.000127488
Greece,Elec_Demand,m5_d3_t13,2023,0.000119525
Greece,Elec_Demand,m5_d3_t14,2023,0.000113777
Greece,Elec_Demand,m5_d3_t15,2023,0.000112116
Greece,Elec_Demand,m5_d3_t16,2023,0.000113905
Greece,Elec_Demand,m5_d3_t17,2023,0.000116736
Greece,Elec_Demand,m5_d3_t18,2023,0.000121016
Greece,Elec_Demand,m5_d3_t19,2023,0.000122208
Greece,Elec_Demand,m5_d3_t20,2023,0.000111031
Greece,Elec_Demand,m5_d3_t21,2023,0.000101045
Greece,Elec_Demand,m5_d3_t22,2023,9.24E-05
Greece,Elec_Demand,m5_d3_t23,2023,8.54E-05
Greece,Elec_Demand,m5_d3_t24,2023,8.33E-05
Greece,Elec_Demand,m5_d4_t1,2023,0.000986713
Greece,Elec_Demand,m5_d4_t2,2023,0.000978133
Greece,Elec_Demand,m5_d4_t3,2023,0.001014114
Greece,Elec_Demand,m5_d4_t4,2023,0.001086907
Greece,Elec_Demand,m5_d4_t5,2023,0.001232215
Greece,Elec_Demand,m5_d4_t6,2023,0.001378077
Greece,Elec_Demand,m5_d4_t7,2023,0.0014672
Greece,Elec_Demand,m5_d4_t8,2023,0.001524216
Greece,Elec_Demand,m5_d4_t9,2023,0.001584554
Greece,Elec_Demand,m5_d4_t10,2023,0.001605589
Greece,Elec_Demand,m5_d4_t11,2023,0.001604758
Greece,Elec_Demand,m5_d4_t12,2023,0.001555492
Greece,Elec_Demand,m5_d4_t13,2023,0.00148436
Greece,Elec_Demand,m5_d4_t14,2023,0.001439799
Greece,Elec_Demand,m5_d4_t15,2023,0.001420424
Greece,Elec_Demand,m5_d4_t16,2023,0.001451977
Greece,Elec_Demand,m5_d4_t17,2023,0.001493217
Greece,Elec_Demand,m5_d4_t18,2023,0.001569608
Greece,Elec_Demand,m5_d4_t19,2023,0.001551617
Greece,Elec_Demand,m5_d4_t20,2023,0.001398005
Greece,Elec_Demand,m5_d4_t21,2023,0.001275946
Greece,Elec_Demand,m5_d4_t22,2023,0.001186547
Greece,Elec_Demand,m5_d4_t23,2023,0.001104067
Greece,Elec_Demand,m5_d4_t24,2023,0.001055631
Greece,Elec_Demand,m5_d5_t1,2023,0.001168855
Greece,Elec_Demand,m5_d5_t2,2023,0.001148416
Greece,Elec_Demand,m5_d5_t3,2023,0.001159274
Greece,Elec_Demand,m5_d5_t4,2023,0.001168216
Greece,Elec_Demand,m5_d5_t5,2023,0.001269133
Greece,Elec_Demand,m5_d5_t6,2023,0.001407416
Greece,Elec_Demand,m5_d5_t7,2023,0.001550169
Greece,Elec_Demand,m5_d5_t8,2023,0.001693881
Greece,Elec_Demand,m5_d5_t9,2023,0.001749449
Greece,Elec_Demand,m5_d5_t10,2023,0.001814918
Greece,Elec_Demand,m5_d5_t11,2023,0.00182418
Greece,Elec_Demand,m5_d5_t12,2023,0.001655558
Greece,Elec_Demand,m5_d5_t13,2023,0.001601267
Greece,Elec_Demand,m5_d5_t14,2023,0.001536437
Greece,Elec_Demand,m5_d5_t15,2023,0.001472246
Greece,Elec_Demand,m5_d5_t16,2023,0.001447016
Greece,Elec_Demand,m5_d5_t17,2023,0.001480868
Greece,Elec_Demand,m5_d5_t18,2023,0.001556237
Greece,Elec_Demand,m5_d5_t19,2023,0.001608612
Greece,Elec_Demand,m5_d5_t20,2023,0.001498433
Greece,Elec_Demand,m5_d5_t21,2023,0.001389532
Greece,Elec_Demand,m5_d5_t22,2023,0.001306818
Greece,Elec_Demand,m5_d5_t23,2023,0.001211968
Greece,Elec_Demand,m5_d5_t24,2023,0.001177797
Greece,Elec_Demand,m6_d1_t1,2023,9.65E-05
Greece,Elec_Demand,m6_d1_t2,2023,9.50E-05
Greece,Elec_Demand,m6_d1_t3,2023,9.59E-05
Greece,Elec_Demand,m6_d1_t4,2023,0.000100108
Greece,Elec_Demand,m6_d1_t5,2023,0.000112128
Greece,Elec_Demand,m6_d1_t6,2023,0.000128957
Greece,Elec_Demand,m6_d1_t7,2023,0.00014528
Greece,Elec_Demand,m6_d1_t8,2023,0.000156415
Greece,Elec_Demand,m6_d1_t9,2023,0.000163057
Greece,Elec_Demand,m6_d1_t10,2023,0.000168751
Greece,Elec_Demand,m6_d1_t11,2023,0.000172147
Greece,Elec_Demand,m6_d1_t12,2023,0.000170017
Greece,Elec_Demand,m6_d1_t13,2023,0.000163964
Greece,Elec_Demand,m6_d1_t14,2023,0.00015787
Greece,Elec_Demand,m6_d1_t15,2023,0.000151353
Greece,Elec_Demand,m6_d1_t16,2023,0.000145406
Greece,Elec_Demand,m6_d1_t17,2023,0.000139501
Greece,Elec_Demand,m6_d1_t18,2023,0.000137435
Greece,Elec_Demand,m6_d1_t19,2023,0.000138932
Greece,Elec_Demand,m6_d1_t20,2023,0.0001325
Greece,Elec_Demand,m6_d1_t21,2023,0.000123348
Greece,Elec_Demand,m6_d1_t22,2023,0.000113942
Greece,Elec_Demand,m6_d1_t23,2023,0.000106181
Greece,Elec_Demand,m6_d1_t24,2023,0.000104262
Greece,Elec_Demand,m6_d2_t1,2023,7.61E-05
Greece,Elec_Demand,m6_d2_t2,2023,7.61E-05
Greece,Elec_Demand,m6_d2_t3,2023,7.85E-05
Greece,Elec_Demand,m6_d2_t4,2023,8.39E-05
Greece,Elec_Demand,m6_d2_t5,2023,9.66E-05
Greece,Elec_Demand,m6_d2_t6,2023,0.000111707
Greece,Elec_Demand,m6_d2_t7,2023,0.000124571
Greece,Elec_Demand,m6_d2_t8,2023,0.000133196
Greece,Elec_Demand,m6_d2_t9,2023,0.000139059
Greece,Elec_Demand,m6_d2_t10,2023,0.000143361
Greece,Elec_Demand,m6_d2_t11,2023,0.000145195
Greece,Elec_Demand,m6_d2_t12,2023,0.000141294
Greece,Elec_Demand,m6_d2_t13,2023,0.000135031
Greece,Elec_Demand,m6_d2_t14,2023,0.000127418
Greece,Elec_Demand,m6_d2_t15,2023,0.000122377
Greece,Elec_Demand,m6_d2_t16,2023,0.000119699
Greece,Elec_Demand,m6_d2_t17,2023,0.000117063
Greece,Elec_Demand,m6_d2_t18,2023,0.000117675
Greece,Elec_Demand,m6_d2_t19,2023,0.000120121
Greece,Elec_Demand,m6_d2_t20,2023,0.000112002
Greece,Elec_Demand,m6_d2_t21,2023,0.000102554
Greece,Elec_Demand,m6_d2_t22,2023,9.26E-05
Greece,Elec_Demand,m6_d2_t23,2023,8.61E-05
Greece,Elec_Demand,m6_d2_t24,2023,8.25E-05
Greece,Elec_Demand,m6_d3_t1,2023,8.23E-05
Greece,Elec_Demand,m6_d3_t2,2023,8.15E-05
Greece,Elec_Demand,m6_d3_t3,2023,8.32E-05
Greece,Elec_Demand,m6_d3_t4,2023,8.86E-05
Greece,Elec_Demand,m6_d3_t5,2023,9.71E-05
Greece,Elec_Demand,m6_d3_t6,2023,0.000103292
Greece,Elec_Demand,m6_d3_t7,2023,0.000105443
Greece,Elec_Demand,m6_d3_t8,2023,0.000107236
Greece,Elec_Demand,m6_d3_t9,2023,0.000108543
Greece,Elec_Demand,m6_d3_t10,2023,0.000114996
Greece,Elec_Demand,m6_d3_t11,2023,0.000111643
Greece,Elec_Demand,m6_d3_t12,2023,0.000108501
Greece,Elec_Demand,m6_d3_t13,2023,0.000103841
Greece,Elec_Demand,m6_d3_t14,2023,0.000104199
Greece,Elec_Demand,m6_d3_t15,2023,0.000107784
Greece,Elec_Demand,m6_d3_t16,2023,0.000114511
Greece,Elec_Demand,m6_d3_t17,2023,0.000118518
Greece,Elec_Demand,m6_d3_t18,2023,0.000121534
Greece,Elec_Demand,m6_d3_t19,2023,0.000123664
Greece,Elec_Demand,m6_d3_t20,2023,0.000115039
Greece,Elec_Demand,m6_d3_t21,2023,0.000105717
Greece,Elec_Demand,m6_d3_t22,2023,9.69E-05
Greece,Elec_Demand,m6_d3_t23,2023,9.03E-05
Greece,Elec_Demand,m6_d3_t24,2023,8.84E-05
Greece,Elec_Demand,m6_d4_t1,2023,0.000928238
Greece,Elec_Demand,m6_d4_t2,2023,0.000922924
Greece,Elec_Demand,m6_d4_t3,2023,0.000950508
Greece,Elec_Demand,m6_d4_t4,2023,0.001000614
Greece,Elec_Demand,m6_d4_t5,2023,0.001116518
Greece,Elec_Demand,m6_d4_t6,2023,0.001203066
Greece,Elec_Demand,m6_d4_t7,2023,0.001263042
Greece,Elec_Demand,m6_d4_t8,2023,0.001295687
Greece,Elec_Demand,m6_d4_t9,2023,0.001320487
Greece,Elec_Demand,m6_d4_t10,2023,0.001331369
Greece,Elec_Demand,m6_d4_t11,2023,0.001337189
Greece,Elec_Demand,m6_d4_t12,2023,0.001294928
Greece,Elec_Demand,m6_d4_t13,2023,0.00124558
Greece,Elec_Demand,m6_d4_t14,2023,0.001224829
Greece,Elec_Demand,m6_d4_t15,2023,0.001235205
Greece,Elec_Demand,m6_d4_t16,2023,0.001278732
Greece,Elec_Demand,m6_d4_t17,2023,0.001311124
Greece,Elec_Demand,m6_d4_t18,2023,0.001364773
Greece,Elec_Demand,m6_d4_t19,2023,0.001388308
Greece,Elec_Demand,m6_d4_t20,2023,0.001281009
Greece,Elec_Demand,m6_d4_t21,2023,0.001175482
Greece,Elec_Demand,m6_d4_t22,2023,0.001069195
Greece,Elec_Demand,m6_d4_t23,2023,0.001003398
Greece,Elec_Demand,m6_d4_t24,2023,0.000984671
Greece,Elec_Demand,m6_d5_t1,2023,0.001249186
Greece,Elec_Demand,m6_d5_t2,2023,0.001240329
Greece,Elec_Demand,m6_d5_t3,2023,0.00125836
Greece,Elec_Demand,m6_d5_t4,2023,0.001320993
Greece,Elec_Demand,m6_d5_t5,2023,0.001562353
Greece,Elec_Demand,m6_d5_t6,2023,0.001780621
Greece,Elec_Demand,m6_d5_t7,2023,0.001944796
Greece,Elec_Demand,m6_d5_t8,2023,0.00205298
Greece,Elec_Demand,m6_d5_t9,2023,0.002143767
Greece,Elec_Demand,m6_d5_t10,2023,0.002224115
Greece,Elec_Demand,m6_d5_t11,2023,0.002233921
Greece,Elec_Demand,m6_d5_t12,2023,0.002169706
Greece,Elec_Demand,m6_d5_t13,2023,0.001990031
Greece,Elec_Demand,m6_d5_t14,2023,0.001852427
Greece,Elec_Demand,m6_d5_t15,2023,0.001802764
Greece,Elec_Demand,m6_d5_t16,2023,0.001802131
Greece,Elec_Demand,m6_d5_t17,2023,0.001786314
Greece,Elec_Demand,m6_d5_t18,2023,0.00179359
Greece,Elec_Demand,m6_d5_t19,2023,0.001804029
Greece,Elec_Demand,m6_d5_t20,2023,0.001692997
Greece,Elec_Demand,m6_d5_t21,2023,0.001562037
Greece,Elec_Demand,m6_d5_t22,2023,0.001420954
Greece,Elec_Demand,m6_d5_t23,2023,0.001325106
Greece,Elec_Demand,m6_d5_t24,2023,0.001273544
Greece,Elec_Demand,m7_d1_t1,2023,0.000140108
Greece,Elec_Demand,m7_d1_t2,2023,0.000137516
Greece,Elec_Demand,m7_d1_t3,2023,0.000136945
Greece,Elec_Demand,m7_d1_t4,2023,0.000137149
Greece,Elec_Demand,m7_d1_t5,2023,0.000147964
Greece,Elec_Demand,m7_d1_t6,2023,0.000164105
Greece,Elec_Demand,m7_d1_t7,2023,0.000183981
Greece,Elec_Demand,m7_d1_t8,2023,0.000197286
Greece,Elec_Demand,m7_d1_t9,2023,0.000207611
Greece,Elec_Demand,m7_d1_t10,2023,0.000216631
Greece,Elec_Demand,m7_d1_t11,2023,0.000223793
Greece,Elec_Demand,m7_d1_t12,2023,0.000223263
Greece,Elec_Demand,m7_d1_t13,2023,0.000216835
Greece,Elec_Demand,m7_d1_t14,2023,0.000212243
Greece,Elec_Demand,m7_d1_t15,2023,0.000206244
Greece,Elec_Demand,m7_d1_t16,2023,0.000198796
Greece,Elec_Demand,m7_d1_t17,2023,0.00019096
Greece,Elec_Demand,m7_d1_t18,2023,0.000184716
Greece,Elec_Demand,m7_d1_t19,2023,0.000182818
Greece,Elec_Demand,m7_d1_t20,2023,0.000176451
Greece,Elec_Demand,m7_d1_t21,2023,0.000169676
Greece,Elec_Demand,m7_d1_t22,2023,0.000160208
Greece,Elec_Demand,m7_d1_t23,2023,0.000150535
Greece,Elec_Demand,m7_d1_t24,2023,0.000143495
Greece,Elec_Demand,m7_d2_t1,2023,0.000131088
Greece,Elec_Demand,m7_d2_t2,2023,0.000127721
Greece,Elec_Demand,m7_d2_t3,2023,0.00012615
Greece,Elec_Demand,m7_d2_t4,2023,0.000124375
Greece,Elec_Demand,m7_d2_t5,2023,0.000130415
Greece,Elec_Demand,m7_d2_t6,2023,0.00014223
Greece,Elec_Demand,m7_d2_t7,2023,0.000154862
Greece,Elec_Demand,m7_d2_t8,2023,0.000166371
Greece,Elec_Demand,m7_d2_t9,2023,0.00017588
Greece,Elec_Demand,m7_d2_t10,2023,0.000184879
Greece,Elec_Demand,m7_d2_t11,2023,0.000191246
Greece,Elec_Demand,m7_d2_t12,2023,0.000190674
Greece,Elec_Demand,m7_d2_t13,2023,0.000186919
Greece,Elec_Demand,m7_d2_t14,2023,0.000182593
Greece,Elec_Demand,m7_d2_t15,2023,0.000178675
Greece,Elec_Demand,m7_d2_t16,2023,0.000175002
Greece,Elec_Demand,m7_d2_t17,2023,0.000169656
Greece,Elec_Demand,m7_d2_t18,2023,0.000163738
Greece,Elec_Demand,m7_d2_t19,2023,0.000164207
Greece,Elec_Demand,m7_d2_t20,2023,0.000159228
Greece,Elec_Demand,m7_d2_t21,2023,0.000152413
Greece,Elec_Demand,m7_d2_t22,2023,0.000145638
Greece,Elec_Demand,m7_d2_t23,2023,0.000137659
Greece,Elec_Demand,m7_d2_t24,2023,0.000131946
Greece,Elec_Demand,m7_d3_t1,2023,0
Greece,Elec_Demand,m7_d3_t2,2023,0
Greece,Elec_Demand,m7_d3_t3,2023,0
Greece,Elec_Demand,m7_d3_t4,2023,0
Greece,Elec_Demand,m7_d3_t5,2023,0
Greece,Elec_Demand,m7_d3_t6,2023,0
Greece,Elec_Demand,m7_d3_t7,2023,0
Greece,Elec_Demand,m7_d3_t8,2023,0
Greece,Elec_Demand,m7_d3_t9,2023,0
Greece,Elec_Demand,m7_d3_t10,2023,0
Greece,Elec_Demand,m7_d3_t11,2023,0
Greece,Elec_Demand,m7_d3_t12,2023,0
Greece,Elec_Demand,m7_d3_t13,2023,0
Greece,Elec_Demand,m7_d3_t14,2023,0
Greece,Elec_Demand,m7_d3_t15,2023,0
Greece,Elec_Demand,m7_d3_t16,2023,0
Greece,Elec_Demand,m7_d3_t17,2023,0
Greece,Elec_Demand,m7_d3_t18,2023,0
Greece,Elec_Demand,m7_d3_t19,2023,0
Greece,Elec_Demand,m7_d3_t20,2023,0
Greece,Elec_Demand,m7_d3_t21,2023,0
Greece,Elec_Demand,m7_d3_t22,2023,0
Greece,Elec_Demand,m7_d3_t23,2023,0
Greece,Elec_Demand,m7_d3_t24,2023,0
Greece,Elec_Demand,m7_d4_t1,2023,0.002011629
Greece,Elec_Demand,m7_d4_t2,2023,0.001986325
Greece,Elec_Demand,m7_d4_t3,2023,0.002014485
Greece,Elec_Demand,m7_d4_t4,2023,0.00209815
Greece,Elec_Demand,m7_d4_t5,2023,0.00235241
Greece,Elec_Demand,m7_d4_t6,2023,0.002648297
Greece,Elec_Demand,m7_d4_t7,2023,0.002959694
Greece,Elec_Demand,m7_d4_t8,2023,0.003181303
Greece,Elec_Demand,m7_d4_t9,2023,0.003308637
Greece,Elec_Demand,m7_d4_t10,2023,0.003435155
Greece,Elec_Demand,m7_d4_t11,2023,0.003534736
Greece,Elec_Demand,m7_d4_t12,2023,0.003486986
Greece,Elec_Demand,m7_d4_t13,2023,0.003422095
Greece,Elec_Demand,m7_d4_t14,2023,0.003294761
Greece,Elec_Demand,m7_d4_t15,2023,0.003222932
Greece,Elec_Demand,m7_d4_t16,2023,0.003151102
Greece,Elec_Demand,m7_d4_t17,2023,0.003047032
Greece,Elec_Demand,m7_d4_t18,2023,0.002961326
Greece,Elec_Demand,m7_d4_t19,2023,0.002953572
Greece,Elec_Demand,m7_d4_t20,2023,0.002829095
Greece,Elec_Demand,m7_d4_t21,2023,0.002635237
Greece,Elec_Demand,m7_d4_t22,2023,0.002453215
Greece,Elec_Demand,m7_d4_t23,2023,0.002256909
Greece,Elec_Demand,m7_d4_t24,2023,0.002133249
Greece,Elec_Demand,m7_d5_t1,2023,0.001213956
Greece,Elec_Demand,m7_d5_t2,2023,0.001177409
Greece,Elec_Demand,m7_d5_t3,2023,0.001165104
Greece,Elec_Demand,m7_d5_t4,2023,0.001126169
Greece,Elec_Demand,m7_d5_t5,2023,0.001156105
Greece,Elec_Demand,m7_d5_t6,2023,0.001266298
Greece,Elec_Demand,m7_d5_t7,2023,0.001383836
Greece,Elec_Demand,m7_d5_t8,2023,0.00149256
Greece,Elec_Demand,m7_d5_t9,2023,0.00160312
Greece,Elec_Demand,m7_d5_t10,2023,0.001693845
Greece,Elec_Demand,m7_d5_t11,2023,0.001751696
Greece,Elec_Demand,m7_d5_t12,2023,0.001727638
Greece,Elec_Demand,m7_d5_t13,2023,0.001713312
Greece,Elec_Demand,m7_d5_t14,2023,0.001682826
Greece,Elec_Demand,m7_d5_t15,2023,0.001649401
Greece,Elec_Demand,m7_d5_t16,2023,0.001610099
Greece,Elec_Demand,m7_d5_t17,2023,0.00156694
Greece,Elec_Demand,m7_d5_t18,2023,0.001522679
Greece,Elec_Demand,m7_d5_t19,2023,0.001555737
Greece,Elec_Demand,m7_d5_t20,2023,0.001541963
Greece,Elec_Demand,m7_d5_t21,2023,0.001493111
Greece,Elec_Demand,m7_d5_t22,2023,0.001414323
Greece,Elec_Demand,m7_d5_t23,2023,0.001352431
Greece,Elec_Demand,m7_d5_t24,2023,0.00128099
Greece,Elec_Demand,m8_d1_t1,2023,0.000123151
Greece,Elec_Demand,m8_d1_t2,2023,0.000120518
Greece,Elec_Demand,m8_d1_t3,2023,0.000120069
Greece,Elec_Demand,m8_d1_t4,2023,0.000122314
Greece,Elec_Demand,m8_d1_t5,2023,0.000131415
Greece,Elec_Demand,m8_d1_t6,2023,0.000148454
Greece,Elec_Demand,m8_d1_t7,2023,0.000164942
Greece,Elec_Demand,m8_d1_t8,2023,0.000177043
Greece,Elec_Demand,m8_d1_t9,2023,0.000186226
Greece,Elec_Demand,m8_d1_t10,2023,0.000193694
Greece,Elec_Demand,m8_d1_t11,2023,0.000198
Greece,Elec_Demand,m8_d1_t12,2023,0.000199061
Greece,Elec_Demand,m8_d1_t13,2023,0.000195388
Greece,Elec_Demand,m8_d1_t14,2023,0.00018896
Greece,Elec_Demand,m8_d1_t15,2023,0.00018341
Greece,Elec_Demand,m8_d1_t16,2023,0.000178471
Greece,Elec_Demand,m8_d1_t17,2023,0.000170982
Greece,Elec_Demand,m8_d1_t18,2023,0.000166003
Greece,Elec_Demand,m8_d1_t19,2023,0.000165044
Greece,Elec_Demand,m8_d1_t20,2023,0.000156902
Greece,Elec_Demand,m8_d1_t21,2023,0.000150025
Greece,Elec_Demand,m8_d1_t22,2023,0.000141149
Greece,Elec_Demand,m8_d1_t23,2023,0.000132884
Greece,Elec_Demand,m8_d1_t24,2023,0.000127334
Greece,Elec_Demand,m8_d2_t1,2023,9.19E-05
Greece,Elec_Demand,m8_d2_t2,2023,9.05E-05
Greece,Elec_Demand,m8_d2_t3,2023,9.05E-05
Greece,Elec_Demand,m8_d2_t4,2023,9.32E-05
Greece,Elec_Demand,m8_d2_t5,2023,9.98E-05
Greece,Elec_Demand,m8_d2_t6,2023,0.000113723
Greece,Elec_Demand,m8_d2_t7,2023,0.000127191
Greece,Elec_Demand,m8_d2_t8,2023,0.000138067
Greece,Elec_Demand,m8_d2_t9,2023,0.00014474
Greece,Elec_Demand,m8_d2_t10,2023,0.000150862
Greece,Elec_Demand,m8_d2_t11,2023,0.000155433
Greece,Elec_Demand,m8_d2_t12,2023,0.000154494
Greece,Elec_Demand,m8_d2_t13,2023,0.000150719
Greece,Elec_Demand,m8_d2_t14,2023,0.000146883
Greece,Elec_Demand,m8_d2_t15,2023,0.000142495
Greece,Elec_Demand,m8_d2_t16,2023,0.000140047
Greece,Elec_Demand,m8_d2_t17,2023,0.00013821
Greece,Elec_Demand,m8_d2_t18,2023,0.000140496
Greece,Elec_Demand,m8_d2_t19,2023,0.000141291
Greece,Elec_Demand,m8_d2_t20,2023,0.000133966
Greece,Elec_Demand,m8_d2_t21,2023,0.000126701
Greece,Elec_Demand,m8_d2_t22,2023,0.000117906
Greece,Elec_Demand,m8_d2_t23,2023,0.000109968
Greece,Elec_Demand,m8_d2_t24,2023,0.000104744
Greece,Elec_Demand,m8_d3_t1,2023,0
Greece,Elec_Demand,m8_d3_t2,2023,0
Greece,Elec_Demand,m8_d3_t3,2023,0
Greece,Elec_Demand,m8_d3_t4,2023,0
Greece,Elec_Demand,m8_d3_t5,2023,0
Greece,Elec_Demand,m8_d3_t6,2023,0
Greece,Elec_Demand,m8_d3_t7,2023,0
Greece,Elec_Demand,m8_d3_t8,2023,0
Greece,Elec_Demand,m8_d3_t9,2023,0
Greece,Elec_Demand,m8_d3_t10,2023,0
Greece,Elec_Demand,m8_d3_t11,2023,0
Greece,Elec_Demand,m8_d3_t12,2023,0
Greece,Elec_Demand,m8_d3_t13,2023,0
Greece,Elec_Demand,m8_d3_t14,2023,0
Greece,Elec_Demand,m8_d3_t15,2023,0
Greece,Elec_Demand,m8_d3_t16,2023,0
Greece,Elec_Demand,m8_d3_t17,2023,0
Greece,Elec_Demand,m8_d3_t18,2023,0
Greece,Elec_Demand,m8_d3_t19,2023,0
Greece,Elec_Demand,m8_d3_t20,2023,0
Greece,Elec_Demand,m8_d3_t21,2023,0
Greece,Elec_Demand,m8_d3_t22,2023,0
Greece,Elec_Demand,m8_d3_t23,2023,0
Greece,Elec_Demand,m8_d3_t24,2023,0
Greece,Elec_Demand,m8_d4_t1,2023,0.001549431
Greece,Elec_Demand,m8_d4_t2,2023,0.00152525
Greece,Elec_Demand,m8_d4_t3,2023,0.001533209
Greece,Elec_Demand,m8_d4_t4,2023,0.001556165
Greece,Elec_Demand,m8_d4_t5,2023,0.001676153
Greece,Elec_Demand,m8_d4_t6,2023,0.001880316
Greece,Elec_Demand,m8_d4_t7,2023,0.002074989
Greece,Elec_Demand,m8_d4_t8,2023,0.002188855
Greece,Elec_Demand,m8_d4_t9,2023,0.002275173
Greece,Elec_Demand,m8_d4_t10,2023,0.002321698
Greece,Elec_Demand,m8_d4_t11,2023,0.002370061
Greece,Elec_Demand,m8_d4_t12,2023,0.002338533
Greece,Elec_Demand,m8_d4_t13,2023,0.002267214
Greece,Elec_Demand,m8_d4_t14,2023,0.002185794
Greece,Elec_Demand,m8_d4_t15,2023,0.002116618
Greece,Elec_Demand,m8_d4_t16,2023,0.002080805
Greece,Elec_Demand,m8_d4_t17,2023,0.002040401
Greece,Elec_Demand,m8_d4_t18,2023,0.002052033
