REGION,TECHNOLOGY,YEAR,VALUE
Crete,RooftopPV,2040,0.656202097
Crete,RooftopPV,2045,0.656202097
Crete,RooftopPV,2050,0.656202097
EL30,RooftopPV,2023,4.194759135
EL30,RooftopPV,2025,4.194759135
EL30,RooftopPV,2030,4.194759135
EL30,RooftopPV,2035,4.194759135
EL30,RooftopPV,2040,4.194759135
EL30,RooftopPV,2045,4.194759135
EL30,RooftopPV,2050,4.194759135
EL51,RooftopPV,2023,0.706182928
EL51,RooftopPV,2025,0.706182928
EL51,RooftopPV,2030,0.706182928
EL51,RooftopPV,2035,0.706182928
EL51,RooftopPV,2040,0.706182928
EL51,RooftopPV,2045,0.706182928
EL51,RooftopPV,2050,0.706182928
EL52,RooftopPV,2023,2.001886591
EL52,RooftopPV,2025,2.001886591
EL52,RooftopPV,2030,2.001886591
EL52,RooftopPV,2035,2.001886591
EL52,RooftopPV,2040,2.001886591
EL52,RooftopPV,2045,2.001886591
EL52,RooftopPV,2050,2.001886591
EL53,RooftopPV,2023,0.325656403
EL53,RooftopPV,2025,0.325656403
EL53,RooftopPV,2030,0.325656403
